ConfigurationId;StrongDefenseWeight;RecentFormWeight;RestartWeight;MaxTotalPenalty;StrongAttackBonusWeight;RecentFormBonusWeight;RestartBonusWeight;BaselineAltaOK;BaselineAltaKO;BaselineAltaTotal;BaselineAltaPrecision;SimulatedAltaOK;SimulatedAltaKO;SimulatedAltaTotal;SimulatedAltaPrecision;AltaCoverage;AltaKOAvoided;AltaOKLost;ProtectiveBalance;AltaOKPromoted;AltaKOPromoted;PromotionBalance;ObjectiveScore
575;2.0;1.0;2.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
596;2.0;1.5;2.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
597;2.0;1.5;2.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
598;2.0;1.5;2.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
599;2.0;1.5;2.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
600;2.0;1.5;2.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
621;2.0;2.0;2.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
622;2.0;2.0;2.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
623;2.0;2.0;2.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
624;2.0;2.0;2.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
625;2.0;2.0;2.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
1;0.0;0.0;0.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
2;0.0;0.0;0.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
3;0.0;0.0;0.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
4;0.0;0.0;0.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
5;0.0;0.0;0.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
6;0.0;0.0;0.5;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
7;0.0;0.0;0.5;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
8;0.0;0.0;0.5;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
9;0.0;0.0;0.5;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
10;0.0;0.0;0.5;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
11;0.0;0.0;1.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
12;0.0;0.0;1.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
13;0.0;0.0;1.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
14;0.0;0.0;1.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
15;0.0;0.0;1.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
16;0.0;0.0;1.5;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
17;0.0;0.0;1.5;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
18;0.0;0.0;1.5;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
19;0.0;0.0;1.5;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
20;0.0;0.0;1.5;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
26;0.0;0.5;0.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
27;0.0;0.5;0.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
28;0.0;0.5;0.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
29;0.0;0.5;0.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
30;0.0;0.5;0.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
31;0.0;0.5;0.5;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
32;0.0;0.5;0.5;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
33;0.0;0.5;0.5;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
34;0.0;0.5;0.5;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
35;0.0;0.5;0.5;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
36;0.0;0.5;1.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
37;0.0;0.5;1.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
38;0.0;0.5;1.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
39;0.0;0.5;1.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
40;0.0;0.5;1.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
41;0.0;0.5;1.5;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
42;0.0;0.5;1.5;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
43;0.0;0.5;1.5;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
44;0.0;0.5;1.5;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
45;0.0;0.5;1.5;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
126;0.5;0.0;0.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
127;0.5;0.0;0.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
128;0.5;0.0;0.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
129;0.5;0.0;0.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
130;0.5;0.0;0.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
131;0.5;0.0;0.5;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
132;0.5;0.0;0.5;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
133;0.5;0.0;0.5;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
134;0.5;0.0;0.5;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
135;0.5;0.0;0.5;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
136;0.5;0.0;1.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
137;0.5;0.0;1.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
138;0.5;0.0;1.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
139;0.5;0.0;1.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
140;0.5;0.0;1.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
141;0.5;0.0;1.5;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
142;0.5;0.0;1.5;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
143;0.5;0.0;1.5;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
144;0.5;0.0;1.5;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
145;0.5;0.0;1.5;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
151;0.5;0.5;0.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
152;0.5;0.5;0.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
153;0.5;0.5;0.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
154;0.5;0.5;0.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
155;0.5;0.5;0.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
156;0.5;0.5;0.5;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
157;0.5;0.5;0.5;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
158;0.5;0.5;0.5;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
159;0.5;0.5;0.5;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
160;0.5;0.5;0.5;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
161;0.5;0.5;1.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
162;0.5;0.5;1.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
163;0.5;0.5;1.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
164;0.5;0.5;1.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
165;0.5;0.5;1.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
166;0.5;0.5;1.5;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
167;0.5;0.5;1.5;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
168;0.5;0.5;1.5;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
169;0.5;0.5;1.5;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
170;0.5;0.5;1.5;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
251;1.0;0.0;0.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
252;1.0;0.0;0.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
253;1.0;0.0;0.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
254;1.0;0.0;0.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
255;1.0;0.0;0.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
256;1.0;0.0;0.5;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
257;1.0;0.0;0.5;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
258;1.0;0.0;0.5;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
259;1.0;0.0;0.5;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
260;1.0;0.0;0.5;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
261;1.0;0.0;1.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
262;1.0;0.0;1.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
263;1.0;0.0;1.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
264;1.0;0.0;1.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
265;1.0;0.0;1.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
266;1.0;0.0;1.5;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
267;1.0;0.0;1.5;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
268;1.0;0.0;1.5;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
269;1.0;0.0;1.5;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
270;1.0;0.0;1.5;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
276;1.0;0.5;0.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
277;1.0;0.5;0.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
278;1.0;0.5;0.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
279;1.0;0.5;0.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
280;1.0;0.5;0.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
281;1.0;0.5;0.5;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
282;1.0;0.5;0.5;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
283;1.0;0.5;0.5;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
284;1.0;0.5;0.5;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
285;1.0;0.5;0.5;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
286;1.0;0.5;1.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
287;1.0;0.5;1.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
288;1.0;0.5;1.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
289;1.0;0.5;1.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
290;1.0;0.5;1.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
291;1.0;0.5;1.5;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
292;1.0;0.5;1.5;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
293;1.0;0.5;1.5;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
294;1.0;0.5;1.5;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
295;1.0;0.5;1.5;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
376;1.5;0.0;0.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
377;1.5;0.0;0.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
378;1.5;0.0;0.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
379;1.5;0.0;0.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
380;1.5;0.0;0.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
381;1.5;0.0;0.5;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
382;1.5;0.0;0.5;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
383;1.5;0.0;0.5;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
384;1.5;0.0;0.5;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
385;1.5;0.0;0.5;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
386;1.5;0.0;1.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
387;1.5;0.0;1.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
388;1.5;0.0;1.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
389;1.5;0.0;1.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
390;1.5;0.0;1.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
391;1.5;0.0;1.5;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
392;1.5;0.0;1.5;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
393;1.5;0.0;1.5;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
394;1.5;0.0;1.5;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
395;1.5;0.0;1.5;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
401;1.5;0.5;0.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
402;1.5;0.5;0.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
403;1.5;0.5;0.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
404;1.5;0.5;0.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
405;1.5;0.5;0.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
406;1.5;0.5;0.5;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
407;1.5;0.5;0.5;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
408;1.5;0.5;0.5;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
409;1.5;0.5;0.5;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
410;1.5;0.5;0.5;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
411;1.5;0.5;1.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
412;1.5;0.5;1.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
413;1.5;0.5;1.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
414;1.5;0.5;1.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
415;1.5;0.5;1.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
416;1.5;0.5;1.5;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
417;1.5;0.5;1.5;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
418;1.5;0.5;1.5;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
419;1.5;0.5;1.5;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
420;1.5;0.5;1.5;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
501;2.0;0.0;0.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
502;2.0;0.0;0.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
503;2.0;0.0;0.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
504;2.0;0.0;0.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
505;2.0;0.0;0.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
506;2.0;0.0;0.5;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
507;2.0;0.0;0.5;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
508;2.0;0.0;0.5;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
509;2.0;0.0;0.5;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
510;2.0;0.0;0.5;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
511;2.0;0.0;1.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
512;2.0;0.0;1.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
513;2.0;0.0;1.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
514;2.0;0.0;1.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
515;2.0;0.0;1.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
516;2.0;0.0;1.5;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
517;2.0;0.0;1.5;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
