LeagueId;Season;MatchDate;Home;Away;ActualHomeXG;ActualAwayXG;HomeGoals;AwayGoals;Goals;Over25;Source;HomeXGPlayed;HomeXGFAvg;HomeXGAAvg;HomeXGFLast3Avg;HomeXGALast3Avg;HomeXGFLast5Avg;HomeXGALast5Avg;HomeXGFLast10Avg;HomeXGALast10Avg;AwayXGPlayed;AwayXGFAvg;AwayXGAAvg;AwayXGFLast3Avg;AwayXGALast3Avg;AwayXGFLast5Avg;AwayXGALast5Avg;AwayXGFLast10Avg;AwayXGALast10Avg;ProjectedHomeXG;ProjectedAwayXG;ProjectedTotalXG
Italy_SerieA;2024;2024-08-18;Cagliari;Roma;1.30634;1.29639;0;0;0;0;understat;0;;;;;;;;;0;;;;;;;;;;;
Italy_SerieA;2024;2024-08-18;Lazio;Venezia;2.33223;0.789649;3;1;4;1;understat;0;;;;;;;;;0;;;;;;;;;;;
Italy_SerieA;2024;2024-08-18;Verona;Napoli;1.80536;0.975176;3;0;3;1;understat;0;;;;;;;;;0;;;;;;;;;;;
Italy_SerieA;2024;2024-08-19;Juventus;Como;1.30582;0.171238;3;0;3;1;understat;0;;;;;;;;;0;;;;;;;;;;;
Italy_SerieA;2024;2024-08-19;Lecce;Atalanta;1.88414;2.45909;0;4;4;1;understat;0;;;;;;;;;0;;;;;;;;;;;
Italy_SerieA;2024;2024-08-24;Inter;Lecce;2.48059;0.335346;2;0;2;0;understat;1;2.0066;2.3129;2.0066;2.3129;2.0066;2.3129;2.0066;2.3129;1;1.8841;2.4591;1.8841;2.4591;1.8841;2.4591;1.8841;2.4591;2.2328;2.0985;4.3313
Italy_SerieA;2024;2024-08-24;Monza;Genoa;0.401371;0.660299;0;1;1;0;understat;1;0.3278;0.5786;0.3278;0.5786;0.3278;0.5786;0.3278;0.5786;1;2.3129;2.0066;2.3129;2.0066;2.3129;2.0066;2.3129;2.0066;1.1672;1.4457;2.6129
Italy_SerieA;2024;2024-08-24;Parma Calcio 1913;AC Milan;2.46266;2.09812;2;1;3;1;understat;1;1.8380;0.8131;1.8380;0.8131;1.8380;0.8131;1.8380;0.8131;1;2.1004;0.8766;2.1004;0.8766;2.1004;0.8766;2.1004;0.8766;1.3573;1.4568;2.8140
Italy_SerieA;2024;2024-08-24;Udinese;Lazio;1.11581;1.68277;2;1;3;1;understat;1;0.9446;3.3102;0.9446;3.3102;0.9446;3.3102;0.9446;3.3102;1;2.3322;0.7896;2.3322;0.7896;2.3322;0.7896;2.3322;0.7896;0.8671;2.8212;3.6883
Italy_SerieA;2024;2024-08-25;Fiorentina;Venezia;0.660213;1.01295;0;0;0;0;understat;1;0.8131;1.8380;0.8131;1.8380;0.8131;1.8380;0.8131;1.8380;1;0.7896;2.3322;0.7896;2.3322;0.7896;2.3322;0.7896;2.3322;1.5727;1.3138;2.8865
Italy_SerieA;2024;2024-08-25;Napoli;Bologna;2.07052;0.544518;3;0;3;1;understat;1;0.9752;1.8054;0.9752;1.8054;0.9752;1.8054;0.9752;1.8054;1;3.3102;0.9446;3.3102;0.9446;3.3102;0.9446;3.3102;0.9446;0.9599;2.5578;3.5177
Italy_SerieA;2024;2024-08-25;Roma;Empoli;2.04246;3.0773;1;2;3;1;understat;1;1.2964;1.3063;1.2964;1.3063;1.2964;1.3063;1.2964;1.3063;1;0.5786;0.3278;0.5786;0.3278;0.5786;0.3278;0.5786;0.3278;0.8121;0.9425;1.7546
Italy_SerieA;2024;2024-08-25;Torino;Atalanta;2.49919;3.08667;2;1;3;1;understat;1;0.8766;2.1004;0.8766;2.1004;0.8766;2.1004;0.8766;2.1004;1;2.4591;1.8841;2.4591;1.8841;2.4591;1.8841;2.4591;1.8841;1.3804;2.2797;3.6601
Italy_SerieA;2024;2024-08-26;Cagliari;Como;1.03532;2.08973;1;1;2;0;understat;1;1.3063;1.2964;1.3063;1.2964;1.3063;1.2964;1.3063;1.2964;1;0.1712;1.3058;0.1712;1.3058;0.1712;1.3058;0.1712;1.3058;1.3061;0.7338;2.0399
Italy_SerieA;2024;2024-08-26;Verona;Juventus;0.878611;1.36151;0;3;3;1;understat;1;1.8054;0.9752;1.8054;0.9752;1.8054;0.9752;1.8054;0.9752;1;1.3058;0.1712;1.3058;0.1712;1.3058;0.1712;1.3058;0.1712;0.9883;1.1405;2.1288
Italy_SerieA;2024;2024-08-30;Inter;Atalanta;2.28876;1.17772;4;0;4;1;understat;2;2.2436;1.3241;2.2436;1.3241;2.2436;1.3241;2.2436;1.3241;2;2.7729;2.1917;2.7729;2.1917;2.7729;2.1917;2.7729;2.1917;2.2176;2.0485;4.2661
Italy_SerieA;2024;2024-08-30;Venezia;Torino;0.635612;1.80895;0;1;1;0;understat;2;0.9013;1.4962;0.9013;1.4962;0.9013;1.4962;0.9013;1.4962;2;1.6879;2.5935;1.6879;2.5935;1.6879;2.5935;1.6879;2.5935;1.7474;1.5921;3.3395
Italy_SerieA;2024;2024-08-31;Bologna;Empoli;1.35876;1.11428;1;1;2;0;understat;2;1.9274;1.5076;1.9274;1.5076;1.9274;1.5076;1.9274;1.5076;2;1.8279;1.1852;1.8279;1.1852;1.8279;1.1852;1.8279;1.1852;1.5563;1.6678;3.2240
Italy_SerieA;2024;2024-08-31;Lazio;AC Milan;2.32967;1.34242;2;2;4;1;understat;2;2.0075;0.9527;2.0075;0.9527;2.0075;0.9527;2.0075;0.9527;2;2.0993;1.6696;2.0993;1.6696;2.0993;1.6696;2.0993;1.6696;1.8386;1.5260;3.3646
Italy_SerieA;2024;2024-08-31;Lecce;Cagliari;2.34113;2.09263;1;0;1;0;understat;2;1.1097;2.4698;1.1097;2.4698;1.1097;2.4698;1.1097;2.4698;2;1.1708;1.6931;1.1708;1.6931;1.1708;1.6931;1.1708;1.6931;1.4014;1.8203;3.2217
Italy_SerieA;2024;2024-08-31;Napoli;Parma Calcio 1913;2.33511;1.90229;2;1;3;1;understat;2;1.5228;1.1749;1.5228;1.1749;1.5228;1.1749;1.5228;1.1749;2;2.1503;1.4556;2.1503;1.4556;2.1503;1.4556;2.1503;1.4556;1.4892;1.6626;3.1519
Italy_SerieA;2024;2024-09-01;Fiorentina;Monza;2.41541;0.489982;2;2;4;1;understat;2;0.7367;1.4255;0.7367;1.4255;0.7367;1.4255;0.7367;1.4255;2;0.3646;0.6194;0.3646;0.6194;0.3646;0.6194;0.3646;0.6194;0.6781;0.8950;1.5731
Italy_SerieA;2024;2024-09-01;Genoa;Verona;1.34735;2.09653;0;2;2;0;understat;2;1.4866;1.2040;1.4866;1.2040;1.4866;1.2040;1.4866;1.2040;2;1.3420;1.1683;1.3420;1.1683;1.3420;1.1683;1.3420;1.1683;1.3275;1.2730;2.6004
Italy_SerieA;2024;2024-09-01;Juventus;Roma;0.415282;0.382591;0;0;0;0;understat;2;1.3337;0.5249;1.3337;0.5249;1.3337;0.5249;1.3337;0.5249;2;1.6694;2.1918;1.6694;2.1918;1.6694;2.1918;1.6694;2.1918;1.7627;1.0972;2.8599
Italy_SerieA;2024;2024-09-01;Udinese;Como;1.18455;1.65728;1;0;1;0;understat;2;1.0302;2.4965;1.0302;2.4965;1.0302;2.4965;1.0302;2.4965;2;1.1305;1.1706;1.1305;1.1706;1.1305;1.1706;1.1305;1.1706;1.1004;1.8135;2.9139
Italy_SerieA;2024;2024-09-14;AC Milan;Venezia;2.18898;0.263269;4;0;4;1;understat;3;1.8470;1.8896;1.8470;1.8896;1.8470;1.8896;1.8470;1.8896;3;0.8127;1.6005;0.8127;1.6005;0.8127;1.6005;0.8127;1.6005;1.7237;1.3512;3.0749
Italy_SerieA;2024;2024-09-14;Como;Bologna;1.45782;1.15087;2;2;4;1;understat;3;1.3061;1.1752;1.3061;1.1752;1.3061;1.1752;1.3061;1.1752;3;1.7378;1.3765;1.7378;1.3765;1.7378;1.3765;1.7378;1.3765;1.3413;1.4565;2.7978
Italy_SerieA;2024;2024-09-14;Empoli;Juventus;0.601249;0.726024;0;0;0;0;understat;3;1.5901;1.2430;1.5901;1.2430;1.5901;1.2430;1.5901;1.2430;3;1.0275;0.4775;1.0275;0.4775;1.0275;0.4775;1.0275;0.4775;1.0338;1.1353;2.1690
Italy_SerieA;2024;2024-09-15;Atalanta;Fiorentina;2.4507;1.96392;3;2;5;1;understat;3;2.2412;2.2240;2.2412;2.2240;2.2412;2.2240;2.2412;2.2240;3;1.2963;1.1136;1.2963;1.1136;1.2963;1.1136;1.2963;1.1136;1.6774;1.7601;3.4375
Italy_SerieA;2024;2024-09-15;Cagliari;Napoli;0.881581;1.42805;0;4;4;1;understat;3;1.4781;1.9091;1.4781;1.9091;1.4781;1.9091;1.4781;1.9091;3;1.7936;1.4174;1.7936;1.4174;1.7936;1.4174;1.7936;1.4174;1.4477;1.8513;3.2991
Italy_SerieA;2024;2024-09-15;Genoa;Roma;1.59603;2.65805;1;1;2;0;understat;3;1.4402;1.5015;1.4402;1.5015;1.4402;1.5015;1.4402;1.5015;3;1.2405;1.5996;1.2405;1.5996;1.2405;1.5996;1.2405;1.5996;1.5199;1.3710;2.8909
Italy_SerieA;2024;2024-09-15;Monza;Inter;0.217777;1.8081;1;1;2;0;understat;3;0.4064;1.2181;0.4064;1.2181;0.4064;1.2181;0.4064;1.2181;3;2.2586;1.2753;2.2586;1.2753;2.2586;1.2753;2.2586;1.2753;0.8409;1.7384;2.5792
Italy_SerieA;2024;2024-09-15;Torino;Lecce;0.447368;1.6617;0;0;0;0;understat;3;1.7282;1.9409;1.7282;1.9409;1.7282;1.9409;1.7282;1.9409;3;1.5202;2.3441;1.5202;2.3441;1.5202;2.3441;1.5202;2.3441;2.0362;1.7305;3.7667
Italy_SerieA;2024;2024-09-16;Lazio;Verona;1.79243;0.533276;2;1;3;1;understat;3;2.1149;1.0826;2.1149;1.0826;2.1149;1.0826;2.1149;1.0826;3;1.5935;1.2280;1.5935;1.2280;1.5935;1.2280;1.5935;1.2280;1.6715;1.3381;3.0095
Italy_SerieA;2024;2024-09-16;Parma Calcio 1913;Udinese;0.87968;3.08828;2;3;5;1;understat;3;2.0676;1.7488;2.0676;1.7488;2.0676;1.7488;2.0676;1.7488;3;1.0817;2.2167;1.0817;2.2167;1.0817;2.2167;1.0817;2.2167;2.1422;1.4152;3.5574
Italy_SerieA;2024;2024-09-20;Cagliari;Empoli;1.68655;1.02688;0;2;2;0;understat;4;1.3290;1.7888;1.3365;1.9530;1.3290;1.7888;1.3290;1.7888;4;1.3429;1.1138;1.5976;1.3757;1.3429;1.1138;1.3429;1.1138;1.2214;1.5658;2.7872
Italy_SerieA;2024;2024-09-20;Verona;Torino;0.777792;1.96682;2;3;5;1;understat;4;1.3284;1.3691;1.1695;1.5004;1.3284;1.3691;1.3284;1.3691;4;1.4080;1.8711;1.5852;1.7947;1.4080;1.8711;1.4080;1.8711;1.5998;1.3886;2.9883
Italy_SerieA;2024;2024-09-21;Juventus;Napoli;0.419301;0.233773;0;0;0;0;understat;4;0.9522;0.5084;0.8343;0.6208;0.9522;0.5084;0.9522;0.5084;4;1.7022;1.2834;1.9446;1.1095;1.7022;1.2834;1.7022;1.2834;1.1178;1.1053;2.2231
Italy_SerieA;2024;2024-09-21;Lecce;Parma Calcio 1913;1.25857;2.054;2;2;4;1;understat;4;1.5556;1.8699;1.4461;1.6735;1.5556;1.8699;1.5556;1.8699;4;1.7706;2.0837;1.7482;2.5072;1.7706;2.0837;1.7706;2.0837;1.8196;1.8203;3.6399
Italy_SerieA;2024;2024-09-21;Venezia;Genoa;2.33503;0.388857;2;0;2;0;understat;4;0.6754;1.7476;0.6373;1.5527;0.6754;1.7476;0.6754;1.7476;4;1.4791;1.7906;1.2012;1.7187;1.4791;1.7906;1.4791;1.7906;1.2330;1.6134;2.8464
Italy_SerieA;2024;2024-09-22;Fiorentina;Lazio;2.85634;1.14467;2;1;3;1;understat;4;1.4632;1.4479;1.6798;1.3179;1.4632;1.4479;1.4632;1.4479;4;2.0343;0.9453;1.9350;0.9972;2.0343;0.9453;2.0343;0.9453;1.2042;1.7411;2.9453
Italy_SerieA;2024;2024-09-22;Inter;AC Milan;0.941382;2.75751;1;2;3;1;understat;4;2.1460;1.0109;2.1925;0.5769;2.1460;1.0109;2.1460;1.0109;4;1.9325;1.4831;1.8765;1.6852;1.9325;1.4831;1.9325;1.4831;1.8145;1.4717;3.2862
Italy_SerieA;2024;2024-09-22;Monza;Bologna;0.707402;1.45302;1;2;3;1;understat;4;0.3592;1.3656;0.3697;1.6279;0.3592;1.3656;0.3592;1.3656;4;1.5911;1.3968;1.0180;1.5475;1.5911;1.3968;1.5911;1.3968;0.8780;1.4783;2.3564
Italy_SerieA;2024;2024-09-22;Roma;Udinese;2.5658;0.525078;3;0;3;1;understat;4;1.5949;1.5987;1.6944;1.6962;1.5949;1.5987;1.5949;1.5987;4;1.5833;1.8825;1.7962;1.4066;1.5833;1.8825;1.5833;1.8825;1.7387;1.5910;3.3297
Italy_SerieA;2024;2024-09-24;Atalanta;Como;1.31694;0.579703;2;3;5;1;understat;4;2.2935;2.1590;2.2384;2.2506;2.2935;2.1590;2.2935;2.1590;4;1.3440;1.1691;1.7349;1.1236;1.3440;1.1691;1.3440;1.1691;1.7313;1.7515;3.4829
Italy_SerieA;2024;2024-09-27;AC Milan;Lecce;2.43265;0.462274;3;0;3;1;understat;5;2.0975;1.3747;2.0963;1.1781;2.0975;1.3747;2.0975;1.3747;5;1.4962;1.9067;1.7538;1.5313;1.4962;1.9067;1.4962;1.9067;2.0021;1.4354;3.4376
Italy_SerieA;2024;2024-09-28;Bologna;Atalanta;0.176428;2.47751;1;1;2;0;understat;5;1.5635;1.2589;1.3209;1.0932;1.5635;1.2589;1.5635;1.2589;5;2.0982;1.8431;1.6485;1.6108;2.0982;1.8431;2.0982;1.8431;1.7033;1.6786;3.3819
Italy_SerieA;2024;2024-09-28;Genoa;Juventus;0.385259;2.91803;0;3;3;1;understat;5;1.2611;1.8995;1.1107;2.3632;1.2611;1.8995;1.2611;1.8995;5;0.8456;0.4535;0.5202;0.4059;0.8456;0.4535;0.8456;0.4535;0.8573;1.3725;2.2298
Italy_SerieA;2024;2024-09-28;Udinese;Inter;0.984798;2.30465;2;3;5;1;understat;5;1.3717;2.0191;1.5993;1.7009;1.3717;2.0191;1.3717;2.0191;5;1.9051;1.3602;1.6794;1.3843;1.9051;1.3602;1.9051;1.3602;1.3660;1.9621;3.3281
Italy_SerieA;2024;2024-09-29;Como;Verona;2.47493;1.5544;3;2;5;1;understat;5;1.1912;1.1987;1.2316;1.2175;1.1912;1.1987;1.1912;1.1987;5;1.2183;1.4887;1.1359;1.7022;1.2183;1.4887;1.2183;1.4887;1.3399;1.2085;2.5484
Italy_SerieA;2024;2024-09-29;Empoli;Fiorentina;0.44778;1.25438;0;0;0;0;understat;5;1.2797;1.2283;0.9141;1.2571;1.2797;1.2283;1.2797;1.2283;5;1.7418;1.3873;2.4119;1.3618;1.7418;1.3873;1.7418;1.3873;1.3335;1.4851;2.8185
Italy_SerieA;2024;2024-09-29;Napoli;Monza;1.35886;0.298287;2;0;2;0;understat;5;1.4085;1.1106;1.3323;1.0677;1.4085;1.1106;1.4085;1.1106;5;0.4289;1.3831;0.4717;1.8922;0.4289;1.3831;0.4289;1.3831;1.3958;0.7697;2.1655
Italy_SerieA;2024;2024-09-29;Roma;Venezia;1.99001;2.02845;2;1;3;1;understat;5;1.7891;1.3840;1.8688;0.8455;1.7891;1.3840;1.7891;1.3840;5;1.0073;1.4758;1.0780;1.4623;1.0073;1.4758;1.0073;1.4758;1.6325;1.1957;2.8281
Italy_SerieA;2024;2024-09-29;Torino;Lazio;0.494815;2.24735;2;3;5;1;understat;5;1.5198;1.6524;1.4077;1.0250;1.5198;1.6524;1.5198;1.6524;5;1.8564;1.3275;1.7556;1.5773;1.8564;1.3275;1.8564;1.3275;1.4236;1.7544;3.1780
Italy_SerieA;2024;2024-09-30;Parma Calcio 1913;Cagliari;2.98598;3.057;2;3;5;1;understat;5;1.8273;1.9186;1.6120;2.2273;1.8273;1.9186;1.8273;1.9186;5;1.4005;1.6364;1.5536;1.5987;1.4005;1.6364;1.4005;1.6364;1.7319;1.6596;3.3914
Italy_SerieA;2024;2024-10-04;Napoli;Como;1.91407;0.638474;3;1;4;1;understat;6;1.4002;0.9752;1.0069;0.5331;1.4853;0.8092;1.4002;0.9752;6;1.4051;1.2580;1.5042;1.3407;1.6519;1.2484;1.4051;1.2580;1.3291;1.1902;2.5193
Italy_SerieA;2024;2024-10-04;Verona;Venezia;2.10738;1.43755;2;1;3;1;understat;6;1.2743;1.6530;0.9552;2.0781;1.1681;1.7886;1.2743;1.6530;6;1.1775;1.5615;1.5422;1.5226;1.2551;1.4074;1.1775;1.5615;1.4179;1.4153;2.8332
Italy_SerieA;2024;2024-10-05;Atalanta;Genoa;4.0137;0.543171;5;1;6;1;understat;6;2.1614;1.5654;2.0817;0.9067;2.1019;1.5016;2.1614;1.5654;6;1.1151;2.0693;0.7900;2.6370;0.8756;2.0818;1.1151;2.0693;2.1154;1.3402;3.4556
Italy_SerieA;2024;2024-10-05;Inter;Torino;3.44641;1.29026;3;2;5;1;understat;6;1.9717;1.2977;1.6847;1.3200;1.9647;1.0946;1.9717;1.2977;6;1.3490;1.7516;0.9697;1.5623;1.4434;1.6818;1.3490;1.7516;1.8616;1.3233;3.1849
Italy_SerieA;2024;2024-10-05;Udinese;Lecce;1.56312;0.645952;1;0;1;0;understat;6;1.3072;2.0667;1.5327;1.9167;1.3797;1.8180;1.3072;2.0667;6;1.3239;1.9944;1.1275;1.6447;1.2118;1.9014;1.3239;1.9944;1.6508;1.6953;3.3461
Italy_SerieA;2024;2024-10-06;Bologna;Parma Calcio 1913;0.835615;1.08533;0;0;0;0;understat;6;1.3323;1.4620;0.9268;1.5476;0.9367;1.5655;1.3323;1.4620;6;2.0204;2.1084;1.9732;2.4680;2.0569;2.3674;2.0204;2.1084;1.7203;1.7412;3.4616
Italy_SerieA;2024;2024-10-06;Fiorentina;AC Milan;1.94286;2.83446;2;1;3;1;understat;6;1.6606;1.2307;2.0249;1.3477;1.8301;1.1092;1.6606;1.2307;6;2.1533;1.2226;2.4597;0.5556;2.1639;1.2919;2.1533;1.2226;1.4416;1.6920;3.1336
Italy_SerieA;2024;2024-10-06;Juventus;Cagliari;3.21709;1.045;1;1;2;0;understat;6;1.1910;0.4421;1.3545;0.4068;1.1680;0.4963;1.1910;0.4421;6;1.6766;1.8614;1.8750;1.8136;1.7506;1.9744;1.6766;1.8614;1.5262;1.0593;2.5855
Italy_SerieA;2024;2024-10-06;Lazio;Empoli;2.0459;0.912844;2;1;3;1;understat;6;1.9215;1.1887;1.7282;1.2948;1.8394;1.2685;1.9215;1.1887;6;1.1410;1.2327;0.6920;1.2223;1.2535;1.4136;1.1410;1.2327;1.5771;1.1649;2.7420
Italy_SerieA;2024;2024-10-06;Monza;Roma;1.11968;1.47893;1;1;2;0;understat;6;0.4071;1.3790;0.4078;1.5400;0.4230;1.5391;0.4071;1.3790;6;1.8226;1.4914;2.4046;1.3832;1.9278;1.5284;1.8226;1.4914;0.9493;1.6008;2.5501
Italy_SerieA;2024;2024-10-19;AC Milan;Udinese;1.20398;0.522785;1;0;1;0;understat;7;2.2506;1.3255;2.6749;1.1155;2.3112;1.1879;2.2506;1.3255;7;1.3438;1.8638;1.0243;1.8388;1.4692;1.6107;1.3438;1.8638;2.0572;1.3346;3.3918
Italy_SerieA;2024;2024-10-19;Como;Parma Calcio 1913;1.28527;0.918205;1;1;2;0;understat;7;1.2956;1.3517;1.2310;1.5951;1.3616;1.4242;1.2956;1.3517;7;1.8868;1.9265;2.0418;1.7171;1.7815;2.1149;1.8868;1.9265;1.6111;1.6193;3.2303
Italy_SerieA;2024;2024-10-19;Genoa;Bologna;0.450285;1.15682;2;2;4;1;understat;7;1.0334;2.3470;0.4391;3.0889;0.8521;2.8043;1.0334;2.3470;7;1.2613;1.4082;0.8217;1.4234;0.9949;1.3685;1.2613;1.4082;1.2208;1.8042;3.0250
Italy_SerieA;2024;2024-10-19;Juventus;Lazio;1.49305;0.0648311;1;0;1;0;understat;7;1.4804;0.5282;2.1848;0.5547;1.5391;0.5296;1.4804;0.5282;7;1.9393;1.1493;1.8126;1.4213;1.9120;1.2279;1.9393;1.1493;1.3149;1.2338;2.5486
Italy_SerieA;2024;2024-10-20;Cagliari;Torino;1.51181;1.23394;3;2;5;1;understat;7;1.5863;2.0550;1.9295;2.4100;1.7526;2.1998;1.5863;2.0550;7;1.3406;1.9937;1.2506;2.1572;1.2016;1.7538;1.3406;1.9937;1.7900;1.6978;3.4878
Italy_SerieA;2024;2024-10-20;Empoli;Napoli;1.00465;1.31758;0;1;1;0;understat;7;1.1084;1.3488;0.7958;1.6623;0.8206;1.4143;1.1084;1.3488;7;1.4737;0.9271;1.1689;0.4520;1.4540;0.8280;1.4737;0.9271;1.0178;1.4112;2.4290
Italy_SerieA;2024;2024-10-20;Lecce;Fiorentina;0.223823;2.21676;0;6;6;1;understat;7;1.2270;1.9328;0.7889;2.0166;1.2739;1.7180;1.2270;1.9328;7;1.7009;1.4598;2.0179;1.4756;2.0866;1.4735;1.7009;1.4598;1.3434;1.8168;3.1602
Italy_SerieA;2024;2024-10-20;Roma;Inter;0.78742;0.796917;0;1;1;0;understat;7;1.7735;1.4383;2.0116;1.2244;1.8151;1.1369;1.7735;1.4383;7;2.1824;1.2966;2.2308;1.6775;2.1579;1.2856;2.1824;1.2966;1.5350;1.8103;3.3454
Italy_SerieA;2024;2024-10-20;Venezia;Atalanta;0.881872;1.83371;0;2;2;0;understat;7;1.2146;1.6395;1.9337;1.4954;1.3400;1.6968;1.2146;1.6395;7;2.4260;1.4193;2.6027;0.4331;2.2873;1.1104;2.4260;1.4193;1.3170;2.0328;3.3498
Italy_SerieA;2024;2024-10-21;Verona;Monza;0.81446;1.56377;0;3;3;1;understat;7;1.3933;1.6223;1.4799;1.9598;1.4139;1.8038;1.3933;1.6223;7;0.5089;1.3933;0.7085;1.4303;0.5666;1.7029;0.5089;1.3933;1.3933;1.0656;2.4589
Italy_SerieA;2024;2024-10-25;Torino;Como;1.56007;1.59554;1;0;1;0;understat;8;1.3272;1.9335;1.0063;2.4019;1.0866;1.9290;1.3272;1.9335;8;1.2943;1.2975;1.4662;1.4622;1.2872;1.3709;1.2943;1.2975;1.3124;1.6139;2.9263
Italy_SerieA;2024;2024-10-25;Udinese;Cagliari;1.12881;0.160634;2;0;2;0;understat;8;1.2411;1.7813;1.0236;1.3849;1.3368;1.5200;1.2411;1.7813;8;1.5770;1.9524;1.8713;2.4790;1.6364;1.9784;1.5770;1.9524;1.5968;1.6792;3.2759
Italy_SerieA;2024;2024-10-26;Atalanta;Verona;3.84122;0.22446;6;1;7;1;understat;8;2.3520;1.3521;2.7750;0.5338;2.4185;0.8290;2.3520;1.3521;8;1.3210;1.6149;1.4921;1.8254;1.1575;1.8471;1.3210;1.6149;1.9835;1.3366;3.3200
Italy_SerieA;2024;2024-10-26;Napoli;Lecce;2.53236;0.57038;1;0;1;0;understat;8;1.4541;0.9368;1.5302;0.6471;1.2505;0.6485;1.4541;0.9368;8;1.1016;1.9683;0.4440;2.0708;0.8505;1.7428;1.1016;1.9683;1.7112;1.0192;2.7304
Italy_SerieA;2024;2024-10-27;Fiorentina;Roma;4.56893;0.657353;5;1;6;1;understat;8;1.7654;1.3053;1.8047;1.1687;2.0469;1.4203;1.7654;1.3053;8;1.6502;1.3581;1.4188;1.3150;1.8960;1.2132;1.6502;1.3581;1.5618;1.4777;3.0395
Italy_SerieA;2024;2024-10-27;Inter;Juventus;2.82542;2.36179;4;4;8;1;understat;8;2.0092;1.2330;2.1827;1.0208;1.8595;1.2076;2.0092;1.2330;8;1.4820;0.4703;2.5427;0.4984;1.7547;0.4660;1.4820;0.4703;1.2397;1.3575;2.5972
Italy_SerieA;2024;2024-10-27;Lazio;Genoa;2.9799;0.261739;3;0;3;1;understat;8;1.7050;1.1923;1.4527;0.9669;1.4590;1.2581;1.7050;1.1923;8;0.9605;2.1983;0.4596;2.6962;0.6727;2.6163;0.9605;2.1983;1.9516;1.0764;3.0280
Italy_SerieA;2024;2024-10-27;Monza;Venezia;0.903007;0.459902;2;2;4;1;understat;8;0.6408;1.3210;0.9939;1.2174;0.7814;1.3827;0.6408;1.3210;8;1.1730;1.6638;1.4493;1.9770;1.3892;1.7018;1.1730;1.6638;1.1523;1.2470;2.3993
Italy_SerieA;2024;2024-10-27;Parma Calcio 1913;Empoli;1.43623;0.14913;1;1;2;0;understat;8;1.7658;1.8464;1.6632;1.7260;1.5846;1.9049;1.7658;1.8464;8;1.0954;1.3449;0.7884;1.5393;0.7987;1.4061;1.0954;1.3449;1.5554;1.4709;3.0263
Italy_SerieA;2024;2024-10-29;AC Milan;Napoli;0.568256;0.956912;0;2;2;0;understat;8;2.1198;1.2252;2.1570;0.9760;2.2835;0.8265;2.1198;1.2252;9;1.5739;0.8961;1.9213;0.7378;1.4713;0.5862;1.5739;0.8961;1.5080;1.3996;2.9075
Italy_SerieA;2024;2024-10-29;Cagliari;Bologna;1.18569;0.872307;0;2;2;0;understat;9;1.4197;1.8609;0.9058;1.8599;1.4922;1.9185;1.4197;1.8609;8;1.2483;1.2885;0.7230;1.3377;0.9546;1.2357;1.2483;1.2885;1.3541;1.5546;2.9086
Italy_SerieA;2024;2024-10-29;Lecce;Verona;1.35273;0.211464;1;0;1;0;understat;9;1.0426;2.0310;0.4801;2.1041;0.6322;2.1598;1.0426;2.0310;9;1.1991;1.8623;1.0488;2.2808;1.0957;2.2569;1.1991;1.8623;1.4524;1.6150;3.0675
Italy_SerieA;2024;2024-10-30;Atalanta;Monza;1.65221;0.0805941;2;0;2;0;understat;9;2.5175;1.2268;3.2295;0.5498;2.6966;0.4811;2.5175;1.2268;9;0.6699;1.2253;1.1955;0.9178;0.9184;1.1130;0.6699;1.2253;1.8714;0.9484;2.8198
Italy_SerieA;2024;2024-10-30;Empoli;Inter;0.319674;1.68832;0;3;3;1;understat;9;0.9903;1.3551;0.6889;1.5999;0.7083;1.5481;0.9903;1.3551;9;2.0999;1.3584;2.3562;1.4798;2.0630;1.6364;2.0999;1.3584;1.1743;1.7275;2.9018
Italy_SerieA;2024;2024-10-30;Juventus;Parma Calcio 1913;2.77649;1.45546;2;2;4;1;understat;9;1.5798;0.7320;2.3573;1.3118;2.0819;0.9109;1.5798;0.7320;9;1.7291;1.6578;1.1466;0.7567;1.6959;1.3171;1.7291;1.6578;1.6188;1.2306;2.8494
Italy_SerieA;2024;2024-10-30;Venezia;Udinese;2.55368;1.30701;3;2;5;1;understat;9;1.0938;1.5793;0.9264;1.6147;1.4286;1.4446;1.0938;1.5793;9;1.2287;1.6012;1.0716;0.6702;0.9449;1.3762;1.2287;1.6012;1.3475;1.4040;2.7515
Italy_SerieA;2024;2024-10-31;Como;Lazio;1.16312;2.96686;1;5;6;1;understat;9;1.3278;1.3267;1.1731;1.4641;1.3148;1.4527;1.3278;1.3267;9;1.8466;1.0889;1.6969;0.8892;1.6965;1.2038;1.8466;1.0889;1.2083;1.5867;2.7950
Italy_SerieA;2024;2024-10-31;Genoa;Fiorentina;0.848655;0.909048;0;1;1;0;understat;9;0.8829;2.2851;0.4184;2.7168;0.4059;2.6807;0.8829;2.2851;9;2.0769;1.2333;2.9095;1.2385;2.5679;1.0616;2.0769;1.2333;1.0581;2.1810;3.2391
Italy_SerieA;2024;2024-10-31;Roma;Torino;0.436341;0.189286;1;0;1;0;understat;9;1.5399;1.7149;0.9746;2.1618;1.4959;1.8078;1.5399;1.7149;9;1.3531;1.8959;1.3614;2.1846;1.3092;1.9158;1.3531;1.8959;1.7179;1.5340;3.2519
