Driver;Operator;Threshold;Occurrences;ALTA_OK;ALTA_KO;MEDIA_OK;MEDIA_KO;AltaHit;MediaHit
BTTSProfileScore;>=;8.21;112;63;17;11;9;0.7875;0.55
BTTSProfileScore;>=;8.22;111;62;17;11;9;0.7848;0.55
BTTSProfileScore;>=;8.23;110;62;17;11;8;0.7848;0.5789
BTTSProfileScore;>=;8.27;108;60;17;11;8;0.7792;0.5789
BTTSProfileScore;>=;8.31;107;59;17;11;8;0.7763;0.5789
BTTSProfileScore;>=;8.32;105;58;17;11;7;0.7733;0.6111
BTTSProfileScore;>=;8.33;103;56;17;11;7;0.7671;0.6111
BTTSProfileScore;>=;8.34;102;56;17;10;7;0.7671;0.5882
BTTSProfileScore;>=;8.36;101;55;17;10;7;0.7639;0.5882
BTTSProfileScore;>=;8.38;100;54;17;10;7;0.7606;0.5882
BTTSProfileScore;>=;8.4;98;52;17;10;7;0.7536;0.5882
BTTSProfileScore;>=;8.41;96;51;17;10;6;0.75;0.625
BTTSProfileScore;>=;8.45;95;50;17;10;6;0.7463;0.625
BTTSProfileScore;>=;8.46;94;49;17;10;6;0.7424;0.625
BTTSProfileScore;>=;8.47;93;48;17;10;6;0.7385;0.625
BTTSProfileScore;>=;8.49;91;47;16;10;6;0.746;0.625
BTTSProfileScore;>=;8.5;90;46;16;10;6;0.7419;0.625
BTTSProfileScore;>=;8.55;88;46;16;10;6;0.7419;0.625
BTTSProfileScore;>=;8.57;87;46;16;9;6;0.7419;0.6
BTTSProfileScore;>=;8.62;85;45;16;8;6;0.7377;0.5714
BTTSProfileScore;>=;8.65;78;43;16;7;6;0.7288;0.5385
BTTSProfileScore;>=;8.67;77;43;16;7;6;0.7288;0.5385
BTTSProfileScore;>=;8.69;76;42;16;7;6;0.7241;0.5385
BTTSProfileScore;>=;8.73;75;42;15;7;6;0.7368;0.5385
BTTSProfileScore;>=;8.74;69;39;14;7;5;0.7358;0.5833
BTTSProfileScore;>=;8.76;68;38;14;7;5;0.7308;0.5833
BTTSProfileScore;>=;8.77;67;37;14;7;5;0.7255;0.5833
BTTSProfileScore;>=;8.8;64;35;14;7;4;0.7143;0.6364
BTTSProfileScore;>=;8.82;62;33;14;7;4;0.7021;0.6364
BTTSProfileScore;>=;8.9;60;32;13;7;4;0.7111;0.6364
BTTSProfileScore;>=;9.0;58;31;13;7;3;0.7045;0.7
BTTSProfileScore;>=;9.04;48;27;12;5;1;0.6923;0.8333
BTTSProfileScore;>=;9.08;47;27;11;5;1;0.7105;0.8333
BTTSProfileScore;>=;9.09;46;27;11;4;1;0.7105;0.8
BTTSProfileScore;>=;9.11;45;27;10;4;1;0.7297;0.8
BTTSProfileScore;>=;9.15;44;27;10;3;1;0.7297;0.75
BTTSProfileScore;>=;9.16;43;26;10;3;1;0.7222;0.75
BTTSProfileScore;>=;9.18;41;25;10;2;1;0.7143;0.6667
BTTSProfileScore;>=;9.2;40;25;9;2;1;0.7353;0.6667
BTTSProfileScore;>=;9.22;39;24;9;2;1;0.7273;0.6667
BTTSProfileScore;>=;9.23;38;24;9;1;1;0.7273;0.5
BTTSProfileScore;>=;9.27;36;23;8;1;1;0.7419;0.5
BTTSProfileScore;>=;9.3;33;21;8;1;0;0.7241;1.0
BTTSProfileScore;>=;9.33;32;20;8;1;0;0.7143;1.0
BTTSProfileScore;>=;9.36;31;19;8;1;0;0.7037;1.0
BTTSProfileScore;>=;9.41;30;18;8;1;0;0.6923;1.0
BTTSProfileScore;>=;9.49;28;16;8;1;0;0.6667;1.0
BTTSProfileScore;>=;9.5;27;16;7;1;0;0.6957;1.0
BTTSProfileScore;>=;9.53;26;15;7;1;0;0.6818;1.0
BTTSProfileScore;>=;9.6;25;15;7;1;0;0.6818;1.0
BTTSProfileScore;>=;9.62;21;13;6;1;0;0.6842;1.0
BTTSProfileScore;>=;9.69;19;11;6;1;0;0.6471;1.0
BTTSProfileScore;>=;9.71;17;11;4;1;0;0.7333;1.0
BTTSProfileScore;>=;9.75;16;10;4;1;0;0.7143;1.0
BTTSProfileScore;>=;9.82;15;9;4;1;0;0.6923;1.0
BTTSProfileScore;>=;9.85;12;7;3;1;0;0.7;1.0
BTTSProfileScore;>=;9.9;11;7;3;0;0;0.7;
BTTSProfileScore;>=;10.08;10;7;2;0;0;0.7778;
BTTSProfileScore;>=;10.19;9;6;2;0;0;0.75;
BTTSProfileScore;>=;10.22;8;5;2;0;0;0.7143;
BTTSProfileScore;>=;10.24;7;5;1;0;0;0.8333;
BTTSProfileScore;>=;10.36;6;5;1;0;0;0.8333;
BTTSProfileScore;>=;10.59;5;4;1;0;0;0.8;
BTTSProfileScore;>=;10.65;4;3;1;0;0;0.75;
BTTSProfileScore;>=;10.67;3;3;0;0;0;1.0;
BTTSProfileScore;>=;10.91;2;2;0;0;0;1.0;
BTTSProfileScore;>=;11.25;1;1;0;0;0;1.0;
HomeAttackScore;<=;0.0;2;0;0;0;0;;
HomeAttackScore;<=;1.07;3;1;0;0;0;1.0;
HomeAttackScore;<=;1.48;5;1;0;1;1;1.0;0.5
HomeAttackScore;<=;1.97;6;2;0;1;1;1.0;0.5
HomeAttackScore;<=;2.15;7;2;0;1;1;1.0;0.5
HomeAttackScore;<=;2.22;8;2;0;1;1;1.0;0.5
HomeAttackScore;<=;3.11;9;2;0;1;1;1.0;0.5
HomeAttackScore;<=;3.22;10;2;0;2;1;1.0;0.6667
HomeAttackScore;<=;3.38;11;2;0;2;1;1.0;0.6667
HomeAttackScore;<=;3.48;13;2;0;3;1;1.0;0.75
HomeAttackScore;<=;4.14;15;2;0;4;1;1.0;0.8
HomeAttackScore;<=;4.3;16;2;0;4;1;1.0;0.8
HomeAttackScore;<=;4.33;17;2;0;5;1;1.0;0.8333
HomeAttackScore;<=;4.43;20;2;0;5;1;1.0;0.8333
HomeAttackScore;<=;4.55;22;2;0;6;1;1.0;0.8571
HomeAttackScore;<=;4.6;23;2;0;7;1;1.0;0.875
HomeAttackScore;<=;4.73;25;2;0;7;1;1.0;0.875
HomeAttackScore;<=;4.8;26;2;0;7;1;1.0;0.875
HomeAttackScore;<=;4.83;28;2;0;7;1;1.0;0.875
HomeAttackScore;<=;5.0;30;2;0;8;2;1.0;0.8
HomeAttackScore;<=;5.06;32;2;0;8;3;1.0;0.7273
HomeAttackScore;<=;5.17;34;2;0;8;4;1.0;0.6667
HomeAttackScore;<=;5.21;35;2;0;9;4;1.0;0.6923
HomeAttackScore;<=;5.25;37;4;0;9;4;1.0;0.6923
HomeAttackScore;<=;5.32;38;4;0;9;4;1.0;0.6923
HomeAttackScore;<=;5.37;42;4;0;11;5;1.0;0.6875
HomeAttackScore;<=;5.65;43;4;0;11;5;1.0;0.6875
HomeAttackScore;<=;5.91;61;7;0;13;9;1.0;0.5909
HomeAttackScore;<=;6.18;63;7;0;14;9;1.0;0.6087
HomeAttackScore;<=;6.22;64;7;0;15;9;1.0;0.625
HomeAttackScore;<=;6.26;65;7;0;15;10;1.0;0.6
HomeAttackScore;<=;6.36;68;7;0;15;11;1.0;0.5769
HomeAttackScore;<=;6.4;69;7;0;16;11;1.0;0.5926
HomeAttackScore;<=;6.45;71;7;0;16;12;1.0;0.5714
HomeAttackScore;<=;6.5;73;7;0;17;13;1.0;0.5667
HomeAttackScore;<=;6.53;74;7;0;17;13;1.0;0.5667
HomeAttackScore;<=;6.65;76;8;0;17;13;1.0;0.5667
HomeAttackScore;<=;6.7;78;8;0;18;13;1.0;0.5806
HomeAttackScore;<=;6.75;80;8;0;18;13;1.0;0.5806
HomeAttackScore;<=;6.82;83;8;0;20;13;1.0;0.6061
HomeAttackScore;<=;6.89;87;10;0;21;13;1.0;0.6176
HomeAttackScore;<=;6.95;88;10;0;21;14;1.0;0.6
HomeAttackScore;<=;6.98;89;10;0;21;15;1.0;0.5833
HomeAttackScore;<=;7.09;95;10;1;23;17;0.9091;0.575
HomeAttackScore;<=;7.18;96;10;1;23;18;0.9091;0.561
HomeAttackScore;<=;7.22;98;10;1;23;18;0.9091;0.561
HomeAttackScore;<=;7.25;99;10;1;24;18;0.9091;0.5714
HomeAttackScore;<=;7.27;102;12;1;24;18;0.9231;0.5714
HomeAttackScore;<=;7.39;104;12;1;25;18;0.9231;0.5814
HomeAttackScore;<=;7.48;106;13;1;26;18;0.9286;0.5909
HomeAttackScore;<=;7.52;110;13;1;28;18;0.9286;0.6087
HomeAttackScore;<=;7.6;112;14;1;29;18;0.9333;0.617
HomeAttackScore;<=;7.68;114;14;1;29;20;0.9333;0.5918
HomeAttackScore;<=;7.71;115;14;1;29;20;0.9333;0.5918
HomeAttackScore;<=;7.73;121;15;1;30;22;0.9375;0.5769
HomeAttackScore;<=;7.76;122;15;1;30;22;0.9375;0.5769
HomeAttackScore;<=;7.78;123;15;1;31;22;0.9375;0.5849
HomeAttackScore;<=;7.79;124;15;1;32;22;0.9375;0.5926
HomeAttackScore;<=;7.88;128;17;1;32;23;0.9444;0.5818
HomeAttackScore;<=;8.02;132;18;1;33;23;0.9474;0.5893
HomeAttackScore;<=;8.06;137;19;1;35;24;0.95;0.5932
HomeAttackScore;<=;8.12;141;20;1;35;24;0.9524;0.5932
HomeAttackScore;<=;8.18;144;20;1;35;26;0.9524;0.5738
HomeAttackScore;<=;8.21;147;21;1;36;27;0.9545;0.5714
HomeAttackScore;<=;8.27;150;21;1;38;27;0.9545;0.5846
HomeAttackScore;<=;8.34;151;21;1;38;27;0.9545;0.5846
HomeAttackScore;<=;8.37;156;21;1;38;28;0.9545;0.5758
HomeAttackScore;<=;8.44;157;21;1;38;28;0.9545;0.5758
HomeAttackScore;<=;8.54;159;22;1;39;28;0.9565;0.5821
HomeAttackScore;<=;8.6;165;23;1;40;30;0.9583;0.5714
HomeAttackScore;<=;8.64;172;23;3;43;30;0.8846;0.589
HomeAttackScore;<=;8.67;173;23;3;43;31;0.8846;0.5811
HomeAttackScore;<=;8.71;174;23;3;43;31;0.8846;0.5811
HomeAttackScore;<=;8.74;175;23;3;43;31;0.8846;0.5811
HomeAttackScore;<=;8.86;189;28;3;44;32;0.9032;0.5789
HomeAttackScore;<=;9.06;190;28;3;44;32;0.9032;0.5789
HomeAttackScore;<=;9.09;193;29;3;45;33;0.9062;0.5769
HomeAttackScore;<=;9.13;195;30;3;46;33;0.9091;0.5823
HomeAttackScore;<=;9.16;197;30;3;46;34;0.9091;0.575
HomeAttackScore;<=;9.19;198;30;3;46;35;0.9091;0.5679
HomeAttackScore;<=;9.29;199;30;3;46;36;0.9091;0.561
HomeAttackScore;<=;9.33;202;30;3;47;36;0.9091;0.5663
HomeAttackScore;<=;9.36;203;30;3;47;36;0.9091;0.5663
HomeAttackScore;<=;9.45;205;30;3;49;36;0.9091;0.5765
HomeAttackScore;<=;9.52;206;30;3;49;37;0.9091;0.5698
HomeAttackScore;<=;9.55;212;32;4;49;38;0.8889;0.5632
HomeAttackScore;<=;9.6;214;32;4;49;38;0.8889;0.5632
HomeAttackScore;<=;9.67;216;32;4;50;38;0.8889;0.5682
HomeAttackScore;<=;9.71;218;33;4;51;38;0.8919;0.573
HomeAttackScore;<=;9.85;223;34;5;51;39;0.8718;0.5667
HomeAttackScore;<=;9.94;224;35;5;51;39;0.875;0.5667
HomeAttackScore;<=;9.95;225;35;6;51;39;0.8537;0.5667
HomeAttackScore;<=;9.97;226;35;7;51;39;0.8333;0.5667
HomeAttackScore;<=;10.0;228;35;7;53;39;0.8333;0.5761
HomeAttackScore;<=;10.05;231;35;7;54;39;0.8333;0.5806
HomeAttackScore;<=;10.08;232;35;7;54;39;0.8333;0.5806
HomeAttackScore;<=;10.13;234;35;7;54;40;0.8333;0.5745
HomeAttackScore;<=;10.21;236;35;8;55;40;0.814;0.5789
HomeAttackScore;<=;10.34;244;35;8;59;42;0.814;0.5842
HomeAttackScore;<=;10.43;246;36;8;60;42;0.8182;0.5882
HomeAttackScore;<=;10.45;250;37;10;61;42;0.7872;0.5922
HomeAttackScore;<=;10.48;253;37;11;62;43;0.7708;0.5905
HomeAttackScore;<=;10.51;255;37;11;62;43;0.7708;0.5905
HomeAttackScore;<=;10.55;258;38;11;62;44;0.7755;0.5849
HomeAttackScore;<=;10.64;264;41;11;63;46;0.7885;0.578
HomeAttackScore;<=;10.74;269;42;12;63;48;0.7778;0.5676
HomeAttackScore;<=;10.83;280;44;14;66;50;0.7586;0.569
HomeAttackScore;<=;10.91;284;45;14;66;51;0.7627;0.5641
HomeAttackScore;<=;10.97;287;46;14;67;51;0.7667;0.5678
HomeAttackScore;<=;11.03;290;46;14;69;52;0.7667;0.5702
HomeAttackScore;<=;11.08;294;48;14;70;52;0.7742;0.5738
HomeAttackScore;<=;11.12;295;49;14;70;52;0.7778;0.5738
HomeAttackScore;<=;11.16;296;49;14;71;52;0.7778;0.5772
HomeAttackScore;<=;11.2;297;49;14;72;52;0.7778;0.5806
HomeAttackScore;<=;11.23;298;49;14;72;52;0.7778;0.5806
HomeAttackScore;<=;11.28;302;51;14;73;52;0.7846;0.584
HomeAttackScore;<=;11.33;305;52;15;73;53;0.7761;0.5794
HomeAttackScore;<=;11.36;308;54;15;74;53;0.7826;0.5827
HomeAttackScore;<=;11.45;309;55;15;74;53;0.7857;0.5827
HomeAttackScore;<=;11.47;310;55;15;75;53;0.7857;0.5859
HomeAttackScore;<=;11.49;311;55;15;76;53;0.7857;0.5891
HomeAttackScore;<=;11.82;334;67;16;80;55;0.8072;0.5926
HomeAttackScore;<=;12.09;336;68;16;81;55;0.8095;0.5956
HomeAttackScore;<=;12.15;337;68;16;81;56;0.8095;0.5912
HomeAttackScore;<=;12.19;339;69;17;81;56;0.8023;0.5912
HomeAttackScore;<=;12.21;340;69;17;81;57;0.8023;0.587
HomeAttackScore;<=;12.24;341;70;17;81;57;0.8046;0.587
HomeAttackScore;<=;12.27;342;71;17;81;57;0.8068;0.587
HomeAttackScore;<=;12.31;346;73;17;82;57;0.8111;0.5899
HomeAttackScore;<=;12.47;348;74;17;83;57;0.8132;0.5929
HomeAttackScore;<=;12.51;351;74;18;83;58;0.8043;0.5887
HomeAttackScore;<=;12.56;353;76;18;83;58;0.8085;0.5887
HomeAttackScore;<=;12.62;354;77;18;83;58;0.8105;0.5887
HomeAttackScore;<=;12.66;356;78;18;83;58;0.8125;0.5887
HomeAttackScore;<=;12.7;357;78;18;83;59;0.8125;0.5845
HomeAttackScore;<=;12.73;359;78;19;83;60;0.8041;0.5804
HomeAttackScore;<=;12.8;361;79;19;83;61;0.8061;0.5764
HomeAttackScore;<=;12.85;362;79;19;83;61;0.8061;0.5764
HomeAttackScore;<=;12.86;363;79;19;84;61;0.8061;0.5793
HomeAttackScore;<=;12.89;370;83;19;84;62;0.8137;0.5753
HomeAttackScore;<=;12.93;371;84;19;84;62;0.8155;0.5753
HomeAttackScore;<=;13.0;490;138;40;98;71;0.7753;0.5799
HomeAttackScore;>=;0.0;490;138;40;98;71;0.7753;0.5799
HomeAttackScore;>=;1.07;488;138;40;98;71;0.7753;0.5799
HomeAttackScore;>=;1.48;487;137;40;98;71;0.774;0.5799
HomeAttackScore;>=;1.97;485;137;40;97;70;0.774;0.5808
HomeAttackScore;>=;2.15;484;136;40;97;70;0.7727;0.5808
HomeAttackScore;>=;2.22;483;136;40;97;70;0.7727;0.5808
HomeAttackScore;>=;3.11;482;136;40;97;70;0.7727;0.5808
HomeAttackScore;>=;3.22;481;136;40;97;70;0.7727;0.5808
HomeAttackScore;>=;3.38;480;136;40;96;70;0.7727;0.5783
HomeAttackScore;>=;3.48;479;136;40;96;70;0.7727;0.5783
HomeAttackScore;>=;4.14;477;136;40;95;70;0.7727;0.5758
HomeAttackScore;>=;4.3;475;136;40;94;70;0.7727;0.5732
HomeAttackScore;>=;4.33;474;136;40;94;70;0.7727;0.5732
HomeAttackScore;>=;4.43;473;136;40;93;70;0.7727;0.5706
HomeAttackScore;>=;4.55;470;136;40;93;70;0.7727;0.5706
HomeAttackScore;>=;4.6;468;136;40;92;70;0.7727;0.5679
HomeAttackScore;>=;4.73;467;136;40;91;70;0.7727;0.5652
HomeAttackScore;>=;4.8;465;136;40;91;70;0.7727;0.5652
HomeAttackScore;>=;4.83;464;136;40;91;70;0.7727;0.5652
HomeAttackScore;>=;5.0;462;136;40;91;70;0.7727;0.5652
HomeAttackScore;>=;5.06;460;136;40;90;69;0.7727;0.566
HomeAttackScore;>=;5.17;458;136;40;90;68;0.7727;0.5696
HomeAttackScore;>=;5.21;456;136;40;90;67;0.7727;0.5732
HomeAttackScore;>=;5.25;455;136;40;89;67;0.7727;0.5705
HomeAttackScore;>=;5.32;453;134;40;89;67;0.7701;0.5705
HomeAttackScore;>=;5.37;452;134;40;89;67;0.7701;0.5705
HomeAttackScore;>=;5.65;448;134;40;87;66;0.7701;0.5686
HomeAttackScore;>=;5.91;447;134;40;87;66;0.7701;0.5686
HomeAttackScore;>=;6.18;429;131;40;85;62;0.7661;0.5782
