Rule1;Rule2;ALTA_OK;ALTA_KO;MEDIA_OK;MEDIA_KO;AltaTotal;AltaHitRate;MediaTotal;MediaHitRate;PrimaryUse
HomeGFLast5Avg<=2.4;HomeGALast5Avg>=1.7;527;177;464;281;704;0.74858;745;0.622819;REDUCE_ALTA_KO
HomeGFLast5Avg<=2.4;HomeGALast5Avg>=1.8;527;177;464;281;704;0.74858;745;0.622819;REDUCE_ALTA_KO
HomeDefenseWeaknessScore>=5.45;HomeGALast5Avg>=1.0;789;265;616;397;1054;0.748577;1013;0.608095;REDUCE_ALTA_KO
HomePPGLast5<=2.0;AwayPPGLast5<=1.8;655;220;718;456;875;0.748571;1174;0.611584;REDUCE_ALTA_KO
AwayPPGLast5<=2.0;HomeGALast5Avg<=1.4;262;88;458;301;350;0.748571;759;0.603426;REDUCE_ALTA_KO
AwayVenueOverScore>=7.5;HomeGALast5Avg>=1.4;524;176;200;102;700;0.748571;302;0.662252;REDUCE_ALTA_KO
HomeDefenseWeaknessScore<=4.94;AwayWinsLast5<=2.0;131;44;273;171;175;0.748571;444;0.614865;REDUCE_ALTA_KO
HomeDefenseWeaknessScore<=4.94;AwayWinsLast5<=2.0;131;44;273;171;175;0.748571;444;0.614865;REDUCE_ALTA_KO
HomeDefenseWeaknessScore<=4.94;AwayWinsLast5<=2.0;131;44;273;171;175;0.748571;444;0.614865;REDUCE_ALTA_KO
HomeWinsLast5>=1.0;AwayOverRateSinceRestart<=0.667;131;44;271;165;175;0.748571;436;0.62156;REDUCE_ALTA_KO
HomeWinsLast5>=1.0;AwayOverRateSinceRestart<=0.667;131;44;271;165;175;0.748571;436;0.62156;REDUCE_ALTA_KO
HomeWinlessLast5<=0.0;AwayOverRateSinceRestart<=0.667;131;44;271;165;175;0.748571;436;0.62156;REDUCE_ALTA_KO
HomeWinlessLast5<=0.0;AwayOverRateSinceRestart<=0.667;131;44;271;165;175;0.748571;436;0.62156;REDUCE_ALTA_KO
HomeWinlessLast5<=0.0;AwayOverRateSinceRestart<=0.667;131;44;271;165;175;0.748571;436;0.62156;REDUCE_ALTA_KO
HomeWinlessLast5<=0.0;AwayOverRateSinceRestart<=0.667;131;44;271;165;175;0.748571;436;0.62156;REDUCE_ALTA_KO
HomeWinlessLast5<=0.0;AwayOverRateSinceRestart<=0.667;131;44;271;165;175;0.748571;436;0.62156;REDUCE_ALTA_KO
HomeWinlessLast5<=0.0;AwayOverRateSinceRestart<=0.667;131;44;271;165;175;0.748571;436;0.62156;REDUCE_ALTA_KO
HomeWinlessLast5<=0.0;AwayOverRateSinceRestart<=0.667;131;44;271;165;175;0.748571;436;0.62156;REDUCE_ALTA_KO
HomeDefenseWeaknessScore>=8.0;BTTSProfileScore<=8.0;131;44;191;142;175;0.748571;333;0.573574;REDUCE_ALTA_KO
HomeGALast5Avg>=1.4;HomeGFAvgSinceRestart<=1.5;131;44;190;128;175;0.748571;318;0.597484;REDUCE_ALTA_KO
AwayLongBreakDetected<=1.0;HomeMatchesSinceRestart<=2.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
AwayLongBreakDetected<=1.0;HomeMatchesSinceRestart<=2.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
AwayLongBreakDetected>=1.0;HomeMatchesSinceRestart<=2.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
AwayLongBreakDetected>=1.0;HomeMatchesSinceRestart<=2.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
AwayLongBreakDetected<=1.0;HomeMatchesSinceRestart<=2.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
AwayLongBreakDetected<=1.0;HomeMatchesSinceRestart<=2.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
AwayLongBreakDetected>=1.0;HomeMatchesSinceRestart<=2.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
AwayLongBreakDetected>=1.0;HomeMatchesSinceRestart<=2.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
AwayLongBreakDetected<=1.0;HomeMatchesSinceRestart<=2.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
AwayLongBreakDetected<=1.0;HomeMatchesSinceRestart<=2.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
AwayLongBreakDetected>=1.0;HomeMatchesSinceRestart<=2.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
AwayLongBreakDetected>=1.0;HomeMatchesSinceRestart<=2.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
AwayLongBreakDetected<=1.0;HomeMatchesSinceRestart<=2.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
AwayLongBreakDetected<=1.0;HomeMatchesSinceRestart<=2.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
AwayLongBreakDetected>=1.0;HomeMatchesSinceRestart<=2.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
AwayLongBreakDetected>=1.0;HomeMatchesSinceRestart<=2.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
AwayLongBreakDetected<=1.0;HomeMatchesSinceRestart<=2.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
AwayLongBreakDetected<=1.0;HomeMatchesSinceRestart<=2.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
AwayLongBreakDetected>=1.0;HomeMatchesSinceRestart<=2.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
AwayLongBreakDetected>=1.0;HomeMatchesSinceRestart<=2.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
AwayLongBreakDetected<=1.0;HomeMatchesSinceRestart<=2.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
AwayLongBreakDetected<=1.0;HomeMatchesSinceRestart<=2.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
AwayLongBreakDetected>=1.0;HomeMatchesSinceRestart<=2.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
AwayLongBreakDetected>=1.0;HomeMatchesSinceRestart<=2.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
AwayLongBreakDetected<=1.0;HomeMatchesSinceRestart<=2.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
AwayLongBreakDetected<=1.0;HomeMatchesSinceRestart<=2.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
AwayLongBreakDetected>=1.0;HomeMatchesSinceRestart<=2.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
AwayLongBreakDetected>=1.0;HomeMatchesSinceRestart<=2.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
HomeMatchesSinceRestart<=2.0;AwayMatchesSinceRestart<=6.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
HomeMatchesSinceRestart<=2.0;AwayOverRateSinceRestart<=1.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
HomeMatchesSinceRestart<=2.0;AwayOverRateSinceRestart<=1.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
HomeMatchesSinceRestart<=2.0;AwayRestartReady<=1.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
HomeMatchesSinceRestart<=2.0;AwayRestartReady<=1.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
HomeMatchesSinceRestart<=2.0;AwayRestartReady<=1.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
HomeMatchesSinceRestart<=2.0;AwayRestartReady<=1.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
HomeMatchesSinceRestart<=2.0;AwayRestartReady<=1.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
HomeMatchesSinceRestart<=2.0;AwayRestartReady<=1.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
HomeMatchesSinceRestart<=2.0;AwayRestartReady<=1.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
HomeMatchesSinceRestart<=2.0;AwayRestartNotReady>=0.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
HomeMatchesSinceRestart<=2.0;AwayRestartNotReady>=0.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
HomeMatchesSinceRestart<=2.0;AwayRestartNotReady>=0.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
HomeMatchesSinceRestart<=2.0;AwayRestartNotReady>=0.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
HomeMatchesSinceRestart<=2.0;AwayRestartNotReady>=0.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
HomeMatchesSinceRestart<=2.0;AwayRestartNotReady>=0.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
HomeMatchesSinceRestart<=2.0;AwayRestartNotReady>=0.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
HomeMatchesSinceRestart<=2.0;AwayMatchesSinceRestart<=6.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
HomeMatchesSinceRestart<=2.0;AwayOverRateSinceRestart<=1.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
HomeMatchesSinceRestart<=2.0;AwayOverRateSinceRestart<=1.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
HomeMatchesSinceRestart<=2.0;AwayRestartReady<=1.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
HomeMatchesSinceRestart<=2.0;AwayRestartReady<=1.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
HomeMatchesSinceRestart<=2.0;AwayRestartReady<=1.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
HomeMatchesSinceRestart<=2.0;AwayRestartReady<=1.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
HomeMatchesSinceRestart<=2.0;AwayRestartReady<=1.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
HomeMatchesSinceRestart<=2.0;AwayRestartReady<=1.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
HomeMatchesSinceRestart<=2.0;AwayRestartReady<=1.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
HomeMatchesSinceRestart<=2.0;AwayRestartNotReady>=0.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
HomeMatchesSinceRestart<=2.0;AwayRestartNotReady>=0.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
HomeMatchesSinceRestart<=2.0;AwayRestartNotReady>=0.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
HomeMatchesSinceRestart<=2.0;AwayRestartNotReady>=0.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
HomeMatchesSinceRestart<=2.0;AwayRestartNotReady>=0.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
HomeMatchesSinceRestart<=2.0;AwayRestartNotReady>=0.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
HomeMatchesSinceRestart<=2.0;AwayRestartNotReady>=0.0;131;44;124;86;175;0.748571;210;0.590476;REDUCE_ALTA_KO
HomeMatchesSinceRestart<=2.0;AwayMatchesSinceRestart<=4.0;131;44;123;86;175;0.748571;209;0.588517;REDUCE_ALTA_KO
HomeMatchesSinceRestart<=2.0;AwayMatchesSinceRestart<=5.0;131;44;123;86;175;0.748571;209;0.588517;REDUCE_ALTA_KO
HomeMatchesSinceRestart<=2.0;AwayMatchesSinceRestart<=4.0;131;44;123;86;175;0.748571;209;0.588517;REDUCE_ALTA_KO
HomeMatchesSinceRestart<=2.0;AwayMatchesSinceRestart<=5.0;131;44;123;86;175;0.748571;209;0.588517;REDUCE_ALTA_KO
AwayVenueOverScore>=9.23;AwayPPGLast5<=1.6;131;44;54;35;175;0.748571;89;0.606742;REDUCE_ALTA_KO
AwayGALast5Avg>=1.4;AwayGFAvgSinceRestart>=2.1715;131;44;39;25;175;0.748571;64;0.609375;REDUCE_ALTA_KO
HomeVenueOverScore<=7.0;WorstPPGLast5<=1.4;259;87;658;423;346;0.748555;1081;0.608696;REDUCE_ALTA_KO
AwayPPGLast5>=1.2;AwayGFAvgSinceRestart>=1.5;259;87;237;132;346;0.748555;369;0.642276;REDUCE_ALTA_KO
AwayGFLast5Avg<=2.4;HomeGALast5Avg<=1.8;387;130;697;445;517;0.748549;1142;0.610333;REDUCE_ALTA_KO
WorstPPGLast5>=0.6;HomeGFLast5Avg>=2.0;515;173;327;226;688;0.748547;553;0.59132;REDUCE_ALTA_KO
WorstPPGLast5>=0.6;HomeGFLast5Avg>=2.0;515;173;327;226;688;0.748547;553;0.59132;REDUCE_ALTA_KO
AwayAttackScore>=7.09;AveragePPGLast5<=1.8;771;259;700;435;1030;0.748544;1135;0.61674;REDUCE_ALTA_KO
AwayAttackScore>=7.09;TotalPPGLast5<=3.6;771;259;700;435;1030;0.748544;1135;0.61674;REDUCE_ALTA_KO
AwayVenueOverScore<=9.23;HomeGFLast5Avg>=1.2;768;258;841;520;1026;0.748538;1361;0.617928;REDUCE_ALTA_KO
HomeVenueOverScore<=7.0;BTTSProfileScore<=8.0;128;43;802;508;171;0.748538;1310;0.612214;REDUCE_ALTA_KO
AwayLast10OverScore>=7.2;BTTSProfileScore>=7.6;768;258;396;241;1026;0.748538;637;0.621664;REDUCE_ALTA_KO
AwayLast10OverScore>=7.2;BTTSProfileScore>=7.6;768;258;396;241;1026;0.748538;637;0.621664;REDUCE_ALTA_KO
RankingGapScore>=0.92;HomeGALast5Avg<=1.4;256;86;448;298;342;0.748538;746;0.600536;REDUCE_ALTA_KO
AwayVenueOverScore>=5.0;HomePPGLast5>=1.8;384;129;325;205;513;0.748538;530;0.613208;REDUCE_ALTA_KO
AwayPPGLast5>=1.2;AwayMatchesSinceRestart<=5.0;256;86;251;138;342;0.748538;389;0.645244;REDUCE_ALTA_KO
AwayAttackScore>=11.82;HomePPGLast5<=1.2;256;86;120;56;342;0.748538;176;0.681818;REDUCE_ALTA_KO
HomeDefenseWeaknessScore<=6.06;HomeGFAvgSinceRestart>=1.5;128;43;192;112;171;0.748538;304;0.631579;REDUCE_ALTA_KO
RankingGapScore>=2.698;AwayLongBreakDays>=25.0;128;43;149;84;171;0.748538;233;0.639485;REDUCE_ALTA_KO
HomeLast10OverScore>=8.4;AwayLongBreakDays>=29.0;128;43;142;61;171;0.748538;203;0.699507;REDUCE_ALTA_KO
HomeLast10OverScore>=8.4;AwayLongBreakDays>=29.0;128;43;142;61;171;0.748538;203;0.699507;REDUCE_ALTA_KO
WorstPPGLast5>=0.6;AwayMatchesSinceRestart<=2.0;128;43;118;75;171;0.748538;193;0.611399;REDUCE_ALTA_KO
WorstPPGLast5>=0.6;AwayMatchesSinceRestart<=2.0;128;43;118;75;171;0.748538;193;0.611399;REDUCE_ALTA_KO
WorstPPGLast5>=0.6;AwayMatchesSinceRestart<=2.0;128;43;118;75;171;0.748538;193;0.611399;REDUCE_ALTA_KO
WorstPPGLast5>=0.6;AwayMatchesSinceRestart<=2.0;128;43;118;75;171;0.748538;193;0.611399;REDUCE_ALTA_KO
RankingGapScore>=1.33;WorstPPGLast5>=0.6;637;214;643;387;851;0.748531;1030;0.624272;REDUCE_ALTA_KO
RankingGapScore>=1.33;WorstPPGLast5>=0.6;637;214;643;387;851;0.748531;1030;0.624272;REDUCE_ALTA_KO
AwayVenueOverScore<=9.23;HomeGFLast5Avg>=1.6;637;214;608;353;851;0.748531;961;0.632674;REDUCE_ALTA_KO
HomeVenueOverScore>=5.71;AwayVenueOverScore>=5.71;887;298;531;298;1185;0.748523;829;0.640531;REDUCE_ALTA_KO
AwayDefenseWeaknessScore>=6.82;HomeGALast5Avg<=1.4;253;85;327;193;338;0.748521;520;0.628846;REDUCE_ALTA_KO
HomeAttackScore<=8.27;AwayAttackScore>=9.106;125;42;361;247;167;0.748503;608;0.59375;REDUCE_ALTA_KO
AwayVenueOverScore<=9.23;AwayOverRateSinceRestart<=0.667;125;42;296;190;167;0.748503;486;0.609053;REDUCE_ALTA_KO
HomeDefenseWeaknessScore<=7.27;AwayOverRateSinceRestart<=0.8;125;42;289;169;167;0.748503;458;0.631004;REDUCE_ALTA_KO
RankingGapScore>=3.23;HomePPGLast5<=1.8;250;84;242;136;334;0.748503;378;0.640212;REDUCE_ALTA_KO
RankingGapScore<=1.71;AwayPPGLast5<=1.0;125;42;178;108;167;0.748503;286;0.622378;REDUCE_ALTA_KO
RankingGapScore<=1.71;HomePPGLast5<=1.0;125;42;170;101;167;0.748503;271;0.627306;REDUCE_ALTA_KO
AwayAttackScore>=9.106;HomeOverRateSinceRestart<=0.667;125;42;141;95;167;0.748503;236;0.597458;REDUCE_ALTA_KO
AwayLongBreakDays<=38.0;AwayMatchesSinceRestart>=5.0;125;42;114;83;167;0.748503;197;0.57868;REDUCE_ALTA_KO
HomeVenueOverScore>=5.71;HomeGFLast5Avg>=1.2;872;293;601;346;1165;0.748498;947;0.634636;REDUCE_ALTA_KO
BTTSProfileScore>=6.384;HomeGFLast5Avg>=1.6;747;251;479;282;998;0.748497;761;0.629435;REDUCE_ALTA_KO
AwayVenueOverScore>=7.14;AwayGFLast5Avg>=1.4;619;208;272;144;827;0.748489;416;0.653846;REDUCE_ALTA_KO
AwayVenueOverScore>=7.14;AwayGFLast5Avg>=1.4;619;208;272;144;827;0.748489;416;0.653846;REDUCE_ALTA_KO
HomeWinsLast5<=3.0;AwayGALast5Avg>=1.4;741;249;647;399;990;0.748485;1046;0.618547;REDUCE_ALTA_KO
HomeWinsLast5<=3.0;AwayGALast5Avg>=1.4;741;249;647;399;990;0.748485;1046;0.618547;REDUCE_ALTA_KO
HomeDefenseWeaknessScore>=8.0;AwayWinsLast5>=2.0;247;83;89;68;330;0.748485;157;0.566879;REDUCE_ALTA_KO
HomeDefenseWeaknessScore>=8.0;AwayWinsLast5>=2.0;247;83;89;68;330;0.748485;157;0.566879;REDUCE_ALTA_KO
HomeDefenseWeaknessScore>=8.0;AwayWinsLast5>=2.0;247;83;89;68;330;0.748485;157;0.566879;REDUCE_ALTA_KO
AwayDefenseWeaknessScore>=7.58;AwayVenueOverScore>=8.33;369;124;243;134;493;0.748479;377;0.644562;REDUCE_ALTA_KO
BTTSProfileScore<=7.6;HomeGALast5Avg<=1.6;122;41;462;299;163;0.748466;761;0.607096;REDUCE_ALTA_KO
BTTSProfileScore<=7.6;HomeGALast5Avg<=1.7;122;41;462;299;163;0.748466;761;0.607096;REDUCE_ALTA_KO
AwayAttackScore<=10.97;HomePPGLast5<=1.0;122;41;299;199;163;0.748466;498;0.600402;REDUCE_ALTA_KO
HomeDefenseWeaknessScore<=5.45;AveragePPGLast5>=1.7;122;41;263;165;163;0.748466;428;0.614486;REDUCE_ALTA_KO
HomeDefenseWeaknessScore<=5.45;TotalPPGLast5>=3.4;122;41;263;165;163;0.748466;428;0.614486;REDUCE_ALTA_KO
HomeAttackScore>=11.82;HomePPGLast5<=1.6;244;82;69;43;326;0.748466;112;0.616071;REDUCE_ALTA_KO
HomeGFAvgSinceRestart<=1.667;AwayGFAvgSinceRestart>=1.286;122;41;162;111;163;0.748466;273;0.593407;REDUCE_ALTA_KO
HomeWinsLast5<=1.0;HomeLongBreakDays>=23.0;122;41;154;98;163;0.748466;252;0.611111;REDUCE_ALTA_KO
HomeWinsLast5<=1.0;HomeLongBreakDays>=23.0;122;41;154;98;163;0.748466;252;0.611111;REDUCE_ALTA_KO
HomeAttackScore>=10.0;AwayGFAvgSinceRestart>=2.1715;122;41;37;28;163;0.748466;65;0.569231;REDUCE_ALTA_KO
AwayLast10OverScore>=8.4;AwayMatchesSinceRestart>=5.0;122;41;66;47;163;0.748466;113;0.584071;REDUCE_ALTA_KO
AwayLast10OverScore>=8.4;AwayMatchesSinceRestart>=5.0;122;41;66;47;163;0.748466;113;0.584071;REDUCE_ALTA_KO
AwayPPGLast5>=1.4;AwayGFAvgSinceRestart>=2.5;122;41;66;44;163;0.748466;110;0.6;REDUCE_ALTA_KO
WorstPPGLast5>=1.0;AwayOverRateSinceRestart>=0.8;122;41;64;42;163;0.748466;106;0.603774;REDUCE_ALTA_KO
AwayDefenseWeaknessScore>=5.58;AwayLast10OverScore>=6.0;970;326;1131;646;1296;0.748457;1777;0.636466;REDUCE_ALTA_KO
BTTSProfileScore<=8.0;AwayGALast5Avg>=1.2;363;122;717;461;485;0.748454;1178;0.608659;REDUCE_ALTA_KO
BTTSProfileScore<=8.0;AwayGALast5Avg>=1.2;363;122;717;461;485;0.748454;1178;0.608659;REDUCE_ALTA_KO
BTTSProfileScore<=8.69;AwayWinsLast5<=3.0;604;203;951;598;807;0.748451;1549;0.613944;REDUCE_ALTA_KO
BTTSProfileScore<=8.69;AwayWinsLast5<=3.0;604;203;951;598;807;0.748451;1549;0.613944;REDUCE_ALTA_KO
BTTSProfileScore>=8.0;AwayGFLast5Avg>=1.6;482;162;143;82;644;0.748447;225;0.635556;REDUCE_ALTA_KO
AveragePPGLast5<=1.7;HomeWinsLast5<=1.0;360;121;421;277;481;0.748441;698;0.603152;REDUCE_ALTA_KO
AveragePPGLast5<=1.7;HomeWinsLast5<=1.0;360;121;421;277;481;0.748441;698;0.603152;REDUCE_ALTA_KO
TotalPPGLast5<=3.4;HomeWinsLast5<=1.0;360;121;421;277;481;0.748441;698;0.603152;REDUCE_ALTA_KO
TotalPPGLast5<=3.4;HomeWinsLast5<=1.0;360;121;421;277;481;0.748441;698;0.603152;REDUCE_ALTA_KO
HomeWinsLast5<=1.0;HomeGALast5Avg>=1.4;360;121;400;254;481;0.748441;654;0.611621;REDUCE_ALTA_KO
HomeWinsLast5<=1.0;HomeGALast5Avg>=1.4;360;121;400;254;481;0.748441;654;0.611621;REDUCE_ALTA_KO
AwayPPGLast5>=0.8;AwayLongBreakDetected<=1.0;360;121;404;238;481;0.748441;642;0.629283;REDUCE_ALTA_KO
AwayPPGLast5>=0.8;AwayLongBreakDetected>=1.0;360;121;404;238;481;0.748441;642;0.629283;REDUCE_ALTA_KO
AwayPPGLast5>=0.8;AwayLongBreakDetected<=1.0;360;121;404;238;481;0.748441;642;0.629283;REDUCE_ALTA_KO
AwayPPGLast5>=0.8;AwayLongBreakDetected>=1.0;360;121;404;238;481;0.748441;642;0.629283;REDUCE_ALTA_KO
AwayPPGLast5>=0.8;AwayLongBreakDetected<=1.0;360;121;404;238;481;0.748441;642;0.629283;REDUCE_ALTA_KO
AwayPPGLast5>=0.8;AwayLongBreakDetected>=1.0;360;121;404;238;481;0.748441;642;0.629283;REDUCE_ALTA_KO
AwayPPGLast5>=0.8;AwayLongBreakDetected<=1.0;360;121;404;238;481;0.748441;642;0.629283;REDUCE_ALTA_KO
AwayPPGLast5>=0.8;AwayLongBreakDetected>=1.0;360;121;404;238;481;0.748441;642;0.629283;REDUCE_ALTA_KO
AwayPPGLast5>=0.8;AwayLongBreakDetected<=1.0;360;121;404;238;481;0.748441;642;0.629283;REDUCE_ALTA_KO
AwayPPGLast5>=0.8;AwayLongBreakDetected>=1.0;360;121;404;238;481;0.748441;642;0.629283;REDUCE_ALTA_KO
AwayPPGLast5>=0.8;AwayLongBreakDetected<=1.0;360;121;404;238;481;0.748441;642;0.629283;REDUCE_ALTA_KO
AwayPPGLast5>=0.8;AwayLongBreakDetected>=1.0;360;121;404;238;481;0.748441;642;0.629283;REDUCE_ALTA_KO
AwayPPGLast5>=0.8;AwayLongBreakDetected<=1.0;360;121;404;238;481;0.748441;642;0.629283;REDUCE_ALTA_KO
AwayPPGLast5>=0.8;AwayLongBreakDetected>=1.0;360;121;404;238;481;0.748441;642;0.629283;REDUCE_ALTA_KO
AwayPPGLast5>=0.8;AwayOverRateSinceRestart<=1.0;360;121;404;238;481;0.748441;642;0.629283;REDUCE_ALTA_KO
AwayPPGLast5>=0.8;AwayOverRateSinceRestart<=1.0;360;121;404;238;481;0.748441;642;0.629283;REDUCE_ALTA_KO
AwayPPGLast5>=0.8;AwayRestartReady<=1.0;360;121;404;238;481;0.748441;642;0.629283;REDUCE_ALTA_KO
AwayPPGLast5>=0.8;AwayRestartReady<=1.0;360;121;404;238;481;0.748441;642;0.629283;REDUCE_ALTA_KO
AwayPPGLast5>=0.8;AwayRestartReady<=1.0;360;121;404;238;481;0.748441;642;0.629283;REDUCE_ALTA_KO
AwayPPGLast5>=0.8;AwayRestartReady<=1.0;360;121;404;238;481;0.748441;642;0.629283;REDUCE_ALTA_KO
AwayPPGLast5>=0.8;AwayRestartReady<=1.0;360;121;404;238;481;0.748441;642;0.629283;REDUCE_ALTA_KO
AwayPPGLast5>=0.8;AwayRestartReady<=1.0;360;121;404;238;481;0.748441;642;0.629283;REDUCE_ALTA_KO
AwayPPGLast5>=0.8;AwayRestartReady<=1.0;360;121;404;238;481;0.748441;642;0.629283;REDUCE_ALTA_KO
AwayPPGLast5>=0.8;AwayRestartNotReady>=0.0;360;121;404;238;481;0.748441;642;0.629283;REDUCE_ALTA_KO
AwayPPGLast5>=0.8;AwayRestartNotReady>=0.0;360;121;404;238;481;0.748441;642;0.629283;REDUCE_ALTA_KO
AwayPPGLast5>=0.8;AwayRestartNotReady>=0.0;360;121;404;238;481;0.748441;642;0.629283;REDUCE_ALTA_KO
AwayPPGLast5>=0.8;AwayRestartNotReady>=0.0;360;121;404;238;481;0.748441;642;0.629283;REDUCE_ALTA_KO
AwayPPGLast5>=0.8;AwayRestartNotReady>=0.0;360;121;404;238;481;0.748441;642;0.629283;REDUCE_ALTA_KO
AwayPPGLast5>=0.8;AwayRestartNotReady>=0.0;360;121;404;238;481;0.748441;642;0.629283;REDUCE_ALTA_KO
AwayPPGLast5>=0.8;AwayRestartNotReady>=0.0;360;121;404;238;481;0.748441;642;0.629283;REDUCE_ALTA_KO
BTTSProfileScore>=6.91;HomeGALast5Avg>=1.7;595;200;315;163;795;0.748428;478;0.658996;REDUCE_ALTA_KO
BTTSProfileScore>=6.91;HomeGALast5Avg>=1.8;595;200;315;163;795;0.748428;478;0.658996;REDUCE_ALTA_KO
AwayAttackScore>=8.27;HomeGFLast5Avg>=2.0;476;160;225;141;636;0.748428;366;0.614754;REDUCE_ALTA_KO
HomeDefenseWeaknessScore<=4.94;AveragePPGLast5<=1.8;119;40;279;180;159;0.748428;459;0.607843;REDUCE_ALTA_KO
HomeDefenseWeaknessScore<=4.94;TotalPPGLast5<=3.6;119;40;279;180;159;0.748428;459;0.607843;REDUCE_ALTA_KO
HomePPGLast5<=1.0;AwayMatchesSinceRestart<=5.0;119;40;127;79;159;0.748428;206;0.616505;REDUCE_ALTA_KO
RankingGapScore<=0.92;AwayDefenseWeaknessScore>=8.33;119;40;116;79;159;0.748428;195;0.594872;REDUCE_ALTA_KO
AwayLongBreakDays<=35.0;AwayMatchesSinceRestart<=2.0;119;40;89;56;159;0.748428;145;0.613793;REDUCE_ALTA_KO
AwayLongBreakDays<=35.0;AwayMatchesSinceRestart<=2.0;119;40;89;56;159;0.748428;145;0.613793;REDUCE_ALTA_KO
AwayLast10OverScore>=6.0;BTTSProfileScore<=8.69;711;239;1264;758;950;0.748421;2022;0.625124;REDUCE_ALTA_KO
