Driver;Group;BinIndex;BinMin;BinMax;Count;GroupTotal;Percentage
WorstPPGLast5;ALTA_KO;2;0.3;0.6;22;358;6.145251
WorstPPGLast5;ALTA_KO;3;0.6;0.9;88;358;24.581006
WorstPPGLast5;ALTA_KO;4;0.9;1.2;34;358;9.497207
WorstPPGLast5;ALTA_KO;5;1.2;1.5;109;358;30.446927
WorstPPGLast5;ALTA_KO;6;1.5;1.8;17;358;4.748603
WorstPPGLast5;ALTA_KO;7;1.8;2.1;43;358;12.011173
WorstPPGLast5;ALTA_KO;8;2.1;2.4;7;358;1.955307
WorstPPGLast5;ALTA_KO;9;2.4;2.7;6;358;1.675978
WorstPPGLast5;ALTA_KO;10;2.7;3.0;1;358;0.27933
WorstPPGLast5;ALTA_OK;1;0.0;0.3;123;1025;12.0
WorstPPGLast5;ALTA_OK;2;0.3;0.6;66;1025;6.439024
WorstPPGLast5;ALTA_OK;3;0.6;0.9;344;1025;33.560976
WorstPPGLast5;ALTA_OK;4;0.9;1.2;68;1025;6.634146
WorstPPGLast5;ALTA_OK;5;1.2;1.5;274;1025;26.731707
WorstPPGLast5;ALTA_OK;6;1.5;1.8;36;1025;3.512195
WorstPPGLast5;ALTA_OK;7;1.8;2.1;92;1025;8.97561
WorstPPGLast5;ALTA_OK;8;2.1;2.4;4;1025;0.390244
WorstPPGLast5;ALTA_OK;9;2.4;2.7;16;1025;1.560976
WorstPPGLast5;ALTA_OK;10;2.7;3.0;2;1025;0.195122
WorstPPGLast5;MEDIA_KO;1;0.0;0.3;103;724;14.226519
WorstPPGLast5;MEDIA_KO;2;0.3;0.6;47;724;6.491713
WorstPPGLast5;MEDIA_KO;3;0.6;0.9;189;724;26.104972
WorstPPGLast5;MEDIA_KO;4;0.9;1.2;85;724;11.740331
WorstPPGLast5;MEDIA_KO;5;1.2;1.5;181;724;25.0
WorstPPGLast5;MEDIA_KO;6;1.5;1.8;31;724;4.281768
WorstPPGLast5;MEDIA_KO;7;1.8;2.1;60;724;8.287293
WorstPPGLast5;MEDIA_KO;8;2.1;2.4;9;724;1.243094
WorstPPGLast5;MEDIA_KO;9;2.4;2.7;15;724;2.071823
WorstPPGLast5;MEDIA_KO;10;2.7;3.0;4;724;0.552486
WorstPPGLast5;MEDIA_OK;1;0.0;0.3;162;1161;13.953488
WorstPPGLast5;MEDIA_OK;2;0.3;0.6;84;1161;7.235142
WorstPPGLast5;MEDIA_OK;3;0.6;0.9;334;1161;28.768303
WorstPPGLast5;MEDIA_OK;4;0.9;1.2;96;1161;8.268734
WorstPPGLast5;MEDIA_OK;5;1.2;1.5;262;1161;22.566753
WorstPPGLast5;MEDIA_OK;6;1.5;1.8;78;1161;6.718346
WorstPPGLast5;MEDIA_OK;7;1.8;2.1;115;1161;9.905254
WorstPPGLast5;MEDIA_OK;8;2.1;2.4;8;1161;0.689061
WorstPPGLast5;MEDIA_OK;9;2.4;2.7;22;1161;1.894918
WorstPPGLast5;MEDIA_OK;10;2.7;3.0;0;1161;0.0
