LeagueId;MatchDate;Home;Away;HG;AG;Reason
Slovakia_2Liga;2026-08-29;Lehota p. V.;FK Humenne;1;0;Nessuna prediction con stessi nomi canonici
Slovakia_2Liga;2026-08-29;Samorin;Zilina B;2;1;Nessuna prediction con stessi nomi canonici
Slovakia_2Liga;2026-08-29;Z. Moravce-Vrable;Galanta;0;1;Nessuna prediction con stessi nomi canonici
Slovakia_3Liga_West;2026-08-29;Dun. Streda B;Castkovce;1;3;Nessuna prediction con stessi nomi canonici
Slovakia_3Liga_West;2026-08-29;D. Luzna;Trencin B;1;0;Nessuna prediction con stessi nomi canonici
Slovakia_3Liga_West;2026-08-29;Puchov;FKM Nove Zamky;0;1;Nessuna prediction con stessi nomi canonici
Slovakia_3Liga_West;2026-08-29;Sala;MSK Senec;3;1;Nessuna prediction con stessi nomi canonici
Slovakia_3Liga_West;2026-08-29;Nitra;Banik Prievidza;2;0;Nessuna prediction con stessi nomi canonici
Slovenia_PrvaLiga;2026-08-29;Radomlje;O. Ljubljana;0;0;Nessuna prediction con stessi nomi canonici
Slovenia_PrvaLiga;2026-08-29;Bravo;Mura;2;0;Nessuna prediction con stessi nomi canonici
Slovenia_2SNL;2026-08-29;Dravinja;Triglav;1;4;Nessuna prediction con stessi nomi canonici
Slovenia_2SNL;2026-08-29;Krsko Posavje;Jadran Dekani;0;0;Nessuna prediction con stessi nomi canonici
Slovenia_2SNL;2026-08-29;NK Bistrica;Vrhnika;2;0;Nessuna prediction con stessi nomi canonici
Slovenia_2SNL;2026-08-29;NK Jesenice;Beltinci;3;1;Nessuna prediction con stessi nomi canonici
Slovenia_2SNL;2026-08-29;Rudar;Bilje;4;1;Nessuna prediction con stessi nomi canonici
Spain_LaLiga;2026-08-29;Levante;Betis;5;2;Nessuna prediction con stessi nomi canonici
Spain_LaLiga;2026-08-29;Real Sociedad;Espanyol;2;1;Nessuna prediction con stessi nomi canonici
Spain_LaLiga;2026-08-29;Siviglia;Atl. Madrid;1;3;Nessuna prediction con stessi nomi canonici
Spain_LaLiga2;2026-08-29;Sabadell;Almeria;1;0;Nessuna prediction con stessi nomi canonici
Spain_LaLiga2;2026-08-29;Albacete;Oviedo;0;1;Nessuna prediction con stessi nomi canonici
Spain_LaLiga2;2026-08-29;Leganes;Eldense;1;0;Nessuna prediction con stessi nomi canonici
Spain_LaLiga2;2026-08-29;Girona;Las Palmas;5;2;Nessuna prediction con stessi nomi canonici
SriLanka_SuperLeague;2026-08-29;Blue Star;Renown;2;3;Nessuna prediction con stessi nomi canonici
SouthKorea_KLeague1;2026-08-29;Bucheon;Anyang;1;1;Nessuna prediction con stessi nomi canonici
SouthKorea_KLeague1;2026-08-29;Ulsan HD;Gimcheon Sangmu;3;1;Nessuna prediction con stessi nomi canonici
SouthKorea_KLeague2;2026-08-29;Gimpo FC;Suwon Bluewings;1;4;Nessuna prediction con stessi nomi canonici
SouthKorea_KLeague2;2026-08-29;Gyeongnam;Paju Frontier;1;0;Nessuna prediction con stessi nomi canonici
SouthKorea_KLeague2;2026-08-29;Hwaseong;Cheongju Jikji;2;1;Nessuna prediction con stessi nomi canonici
SouthKorea_KLeague2;2026-08-29;Seongnam;Seoul E-Land;1;1;Nessuna prediction con stessi nomi canonici
Sweden_Allsvenskan;2026-08-29;Elfsborg;Degerfors;2;0;Nessuna prediction con stessi nomi canonici
Sweden_Allsvenskan;2026-08-29;Hacken;Västerås SK;1;3;Nessuna prediction con stessi nomi canonici
Sweden_Allsvenskan;2026-08-29;Halmstad;Kalmar;1;0;Nessuna prediction con stessi nomi canonici
Sweden_Superettan;2026-08-29;Landskrona;Östersund;1;1;Nessuna prediction con stessi nomi canonici
Sweden_Superettan;2026-08-29;Ljungskile;Värnamo;0;1;Nessuna prediction con stessi nomi canonici
Sweden_Superettan;2026-08-29;Falkenberg;Brage;4;1;Nessuna prediction con stessi nomi canonici
Sweden_Superettan;2026-08-29;Nordic United;Norrkoping;1;3;Nessuna prediction con stessi nomi canonici
Sweden_Division1_Norra;2026-08-29;AFC Eskilstuna;Sollentuna;2;1;Nessuna prediction con stessi nomi canonici
Sweden_Division1_Norra;2026-08-29;Gefle;Karlstad;2;2;Nessuna prediction con stessi nomi canonici
Sweden_Division1_Norra;2026-08-29;Jarfalla;Assyriska FF;0;2;Nessuna prediction con stessi nomi canonici
Sweden_Division1_Norra;2026-08-29;Stocksund;Arlanda;2;3;Nessuna prediction con stessi nomi canonici
Sweden_Division1_Sodra;2026-08-29;Angelholm;Jonkoping;0;1;Nessuna prediction con stessi nomi canonici
Sweden_Division1_Sodra;2026-08-29;Eskilsminne;Hassleholms IF;0;2;Nessuna prediction con stessi nomi canonici
Sweden_Division1_Sodra;2026-08-29;Kristianstad;Atvidaberg;5;2;Nessuna prediction con stessi nomi canonici
Sweden_Division1_Sodra;2026-08-29;Rosengard;Trollhättan;3;2;Nessuna prediction con stessi nomi canonici
Sweden_Division1_Sodra;2026-08-29;Tvaaker;Skövde;1;1;Nessuna prediction con stessi nomi canonici
Sweden_Division2_SodraSvealand;2026-08-29;Nykopings;Ragsved;1;3;Nessuna prediction con stessi nomi canonici
Sweden_Division2_SodraSvealand;2026-08-29;Sleipner;Eker Orebro;7;1;Nessuna prediction con stessi nomi canonici
Sweden_Division2_SodraSvealand;2026-08-29;Smedby;Forward;3;1;Nessuna prediction con stessi nomi canonici
Sweden_Division2_SodraSvealand;2026-08-29;Fittja;Orebro Syr.;0;1;Nessuna prediction con stessi nomi canonici
Switzerland_SuperLeague;2026-08-29;Lausanne;Zurigo;2;3;Nessuna prediction con stessi nomi canonici
Switzerland_SuperLeague;2026-08-29;Servette;Luzern;1;1;Nessuna prediction con stessi nomi canonici
Switzerland_SuperLeague;2026-08-29;Young Boys;Basilea;3;3;Nessuna prediction con stessi nomi canonici
Turkey_SuperLig;2026-08-29;Konyaspor;Kocaelispor;1;2;Nessuna prediction con stessi nomi canonici
Turkey_SuperLig;2026-08-29;Galatasaray;Goztepe;3;2;Nessuna prediction con stessi nomi canonici
Turkey_SuperLig;2026-08-29;Gaziantep;Rizespor;1;2;Nessuna prediction con stessi nomi canonici
Turkey_1Lig;2026-08-29;Istanbulspor;Karagumruk;1;1;Nessuna prediction con stessi nomi canonici
Turkey_1Lig;2026-08-29;Mardin 1969;Vanspor FK;1;1;Nessuna prediction con stessi nomi canonici
Ukraine_PremierLeague;2026-08-29;Kudrivka;Epitsentr;0;3;Nessuna prediction con stessi nomi canonici
Ukraine_PremierLeague;2026-08-29;Livyi Bereg;Karpaty Lviv;1;1;Nessuna prediction con stessi nomi canonici
Ukraine_PremierLeague;2026-08-29;Shakhtar;Polissya Zhytomyr;0;2;Nessuna prediction con stessi nomi canonici
Ukraine_PershaLiga;2026-08-29;UCSA;Inhulets;1;2;Nessuna prediction con stessi nomi canonici
Ukraine_PershaLiga;2026-08-29;Zhytomyr 2;Prykarpattya;1;2;Nessuna prediction con stessi nomi canonici
Ukraine_PershaLiga;2026-08-29;Oleksandriya;FC Chernihiv;1;0;Nessuna prediction con stessi nomi canonici
Hungary_NBI;2026-08-29;Nyiregyhaza;Paks;1;1;Nessuna prediction con stessi nomi canonici
Hungary_NBI;2026-08-29;Honved;Zalaegerszeg;1;0;Nessuna prediction con stessi nomi canonici
Hungary_NBI;2026-08-29;Ujpest;Vasas;3;1;Nessuna prediction con stessi nomi canonici
USA_USLChampionship;2026-08-29;Pittsburgh;Tampa Bay;0;0;Nessuna prediction con stessi nomi canonici
USA_MLSNextPro_EasternConference_NortheastDivision;2026-08-29;Toronto FC 2;New York City 2;2;0;Nessuna prediction con stessi nomi canonici
Norway_3rdDivision_Group6;2026-08-29;Rælingen;Oppsal;2;2;Nessuna prediction con stessi nomi canonici
