ResetId;ResetAt;TargetMode;TargetValue;Engine;Country;LeagueId;Band;OK;KO;Total;HitRate
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v21dev;USA;USA_USLLeagueTwo_Southwest;OVERALL;9;3;12;75.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v21dev;USA;USA_USLLeagueTwo_Southwest;ALTA;6;0;6;100.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v21dev;USA;USA_USLLeagueTwo_Southwest;MEDIA;3;3;6;50.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v22;USA;USA_USLLeagueTwo_Southwest;OVERALL;9;3;12;75.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v22;USA;USA_USLLeagueTwo_Southwest;MEDIA;4;3;7;57.14
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v22;USA;USA_USLLeagueTwo_Southwest;BASSA;1;0;1;100.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v22;USA;USA_USLLeagueTwo_Southwest;ALTA;4;0;4;100.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v23;USA;USA_USLLeagueTwo_Southwest;OVERALL;6;3;9;66.67
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v23;USA;USA_USLLeagueTwo_Southwest;ALTA;3;0;3;100.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v23;USA;USA_USLLeagueTwo_Southwest;MEDIA;3;3;6;50.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v24;USA;USA_USLLeagueTwo_Southwest;OVERALL;6;3;9;66.67
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v24;USA;USA_USLLeagueTwo_Southwest;ALTA;6;3;9;66.67
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v25;USA;USA_USLLeagueTwo_Southwest;OVERALL;5;3;8;62.5
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v25;USA;USA_USLLeagueTwo_Southwest;BASSA;0;1;1;0.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v25;USA;USA_USLLeagueTwo_Southwest;ALTA;2;0;2;100.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v25;USA;USA_USLLeagueTwo_Southwest;MEDIA;3;2;5;60.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v13;USA;USA_USLLeagueTwo_Valley;OVERALL;5;1;6;83.33
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v13;USA;USA_USLLeagueTwo_Valley;MEDIA;2;0;2;100.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v13;USA;USA_USLLeagueTwo_Valley;ALTA;1;1;2;50.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v13;USA;USA_USLLeagueTwo_Valley;MEDIA-ALTA;2;0;2;100.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v20;USA;USA_USLLeagueTwo_Valley;OVERALL;5;1;6;83.33
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v20;USA;USA_USLLeagueTwo_Valley;MEDIA;3;1;4;75.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v20;USA;USA_USLLeagueTwo_Valley;MEDIA-ALTA;2;0;2;100.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v21;USA;USA_USLLeagueTwo_Valley;OVERALL;5;1;6;83.33
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v21;USA;USA_USLLeagueTwo_Valley;MEDIA;3;1;4;75.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v21;USA;USA_USLLeagueTwo_Valley;BASSA;1;0;1;100.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v21;USA;USA_USLLeagueTwo_Valley;ALTA;1;0;1;100.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v21dev;USA;USA_USLLeagueTwo_Valley;OVERALL;5;1;6;83.33
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v21dev;USA;USA_USLLeagueTwo_Valley;MEDIA;3;1;4;75.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v21dev;USA;USA_USLLeagueTwo_Valley;BASSA;1;0;1;100.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v21dev;USA;USA_USLLeagueTwo_Valley;ALTA;1;0;1;100.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v22;USA;USA_USLLeagueTwo_Valley;OVERALL;5;1;6;83.33
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v22;USA;USA_USLLeagueTwo_Valley;MEDIA;4;1;5;80.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v22;USA;USA_USLLeagueTwo_Valley;BASSA;1;0;1;100.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v23;USA;USA_USLLeagueTwo_Valley;OVERALL;5;1;6;83.33
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v23;USA;USA_USLLeagueTwo_Valley;MEDIA;4;1;5;80.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v23;USA;USA_USLLeagueTwo_Valley;BASSA;1;0;1;100.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v24;USA;USA_USLLeagueTwo_Valley;OVERALL;5;1;6;83.33
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v24;USA;USA_USLLeagueTwo_Valley;MEDIA;3;0;3;100.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v24;USA;USA_USLLeagueTwo_Valley;ALTA;2;1;3;66.67
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v25;USA;USA_USLLeagueTwo_Valley;OVERALL;5;1;6;83.33
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v25;USA;USA_USLLeagueTwo_Valley;MEDIA;5;1;6;83.33
