Engine;Metric;Rule;Threshold;Penalty;Affected;Overall_OK;Overall_KO;Overall_Total;Overall_HitRate;Removed_OK;Removed_KO;Removed_Total;Removed_HitRate;Train_OK;Train_KO;Train_Total;Train_HitRate;Test_OK;Test_KO;Test_Total;Test_HitRate;NoAU_OK;NoAU_KO;NoAU_Total;NoAU_HitRate;SplitDate;DeltaOverallVsBaseline;DeltaTestVsBaseline;DeltaNoAUVsBaseline;ConfigId
v20;LAST5;AWAY_STRONG;1.1;8;2;94;18;112;83.9286;1;1;2;50.0;53;12;65;81.5385;41;6;47;87.234;67;9;76;88.1579;2026-08-07;0.5953;0.0;0.9784;v20|LAST5|AWAY_STRONG|1.10|P8
v20;LAST5;AWAY_STRONG;1.1;9;2;94;18;112;83.9286;1;1;2;50.0;53;12;65;81.5385;41;6;47;87.234;67;9;76;88.1579;2026-08-07;0.5953;0.0;0.9784;v20|LAST5|AWAY_STRONG|1.10|P9
v20;LAST5;AWAY_STRONG;1.1;10;2;94;18;112;83.9286;1;1;2;50.0;53;12;65;81.5385;41;6;47;87.234;67;9;76;88.1579;2026-08-07;0.5953;0.0;0.9784;v20|LAST5|AWAY_STRONG|1.10|P10
v20;LAST5;AWAY_STRONG;1.1;11;2;94;18;112;83.9286;1;1;2;50.0;53;12;65;81.5385;41;6;47;87.234;67;9;76;88.1579;2026-08-07;0.5953;0.0;0.9784;v20|LAST5|AWAY_STRONG|1.10|P11
v20;LAST5;AWAY_STRONG;1.1;12;2;94;18;112;83.9286;1;1;2;50.0;53;12;65;81.5385;41;6;47;87.234;67;9;76;88.1579;2026-08-07;0.5953;0.0;0.9784;v20|LAST5|AWAY_STRONG|1.10|P12
v20;LAST5;AWAY_STRONG;1.1;13;2;94;18;112;83.9286;1;1;2;50.0;53;12;65;81.5385;41;6;47;87.234;67;9;76;88.1579;2026-08-07;0.5953;0.0;0.9784;v20|LAST5|AWAY_STRONG|1.10|P13
v20;LAST5;AWAY_STRONG;1.1;14;2;94;18;112;83.9286;1;1;2;50.0;53;12;65;81.5385;41;6;47;87.234;67;9;76;88.1579;2026-08-07;0.5953;0.0;0.9784;v20|LAST5|AWAY_STRONG|1.10|P14
v20;LAST5;AWAY_STRONG;1.1;15;2;94;18;112;83.9286;1;1;2;50.0;53;12;65;81.5385;41;6;47;87.234;67;9;76;88.1579;2026-08-07;0.5953;0.0;0.9784;v20|LAST5|AWAY_STRONG|1.10|P15
v20;LAST5;AWAY_STRONG;1.2;3;3;94;18;112;83.9286;1;1;2;50.0;53;12;65;81.5385;41;6;47;87.234;67;9;76;88.1579;2026-08-07;0.5953;0.0;0.9784;v20|LAST5|AWAY_STRONG|1.20|P3
v20;LAST5;AWAY_STRONG;1.2;4;3;94;18;112;83.9286;1;1;2;50.0;53;12;65;81.5385;41;6;47;87.234;67;9;76;88.1579;2026-08-07;0.5953;0.0;0.9784;v20|LAST5|AWAY_STRONG|1.20|P4
v20;LAST5;AWAY_STRONG;1.2;5;3;94;18;112;83.9286;1;1;2;50.0;53;12;65;81.5385;41;6;47;87.234;67;9;76;88.1579;2026-08-07;0.5953;0.0;0.9784;v20|LAST5|AWAY_STRONG|1.20|P5
v20;LAST5;AWAY_STRONG;1.2;6;3;94;18;112;83.9286;1;1;2;50.0;53;12;65;81.5385;41;6;47;87.234;67;9;76;88.1579;2026-08-07;0.5953;0.0;0.9784;v20|LAST5|AWAY_STRONG|1.20|P6
v20;LAST5;AWAY_STRONG;1.2;7;3;94;18;112;83.9286;1;1;2;50.0;53;12;65;81.5385;41;6;47;87.234;67;9;76;88.1579;2026-08-07;0.5953;0.0;0.9784;v20|LAST5|AWAY_STRONG|1.20|P7
v20;LAST5;AWAY_STRONG;1.3;3;3;94;18;112;83.9286;1;1;2;50.0;53;12;65;81.5385;41;6;47;87.234;67;9;76;88.1579;2026-08-07;0.5953;0.0;0.9784;v20|LAST5|AWAY_STRONG|1.30|P3
v20;LAST5;AWAY_STRONG;1.3;4;3;94;18;112;83.9286;1;1;2;50.0;53;12;65;81.5385;41;6;47;87.234;67;9;76;88.1579;2026-08-07;0.5953;0.0;0.9784;v20|LAST5|AWAY_STRONG|1.30|P4
v20;LAST5;AWAY_STRONG;1.3;5;3;94;18;112;83.9286;1;1;2;50.0;53;12;65;81.5385;41;6;47;87.234;67;9;76;88.1579;2026-08-07;0.5953;0.0;0.9784;v20|LAST5|AWAY_STRONG|1.30|P5
v20;LAST5;AWAY_STRONG;1.3;6;3;94;18;112;83.9286;1;1;2;50.0;53;12;65;81.5385;41;6;47;87.234;67;9;76;88.1579;2026-08-07;0.5953;0.0;0.9784;v20|LAST5|AWAY_STRONG|1.30|P6
v20;LAST5;AWAY_STRONG;1.3;7;3;94;18;112;83.9286;1;1;2;50.0;53;12;65;81.5385;41;6;47;87.234;67;9;76;88.1579;2026-08-07;0.5953;0.0;0.9784;v20|LAST5|AWAY_STRONG|1.30|P7
v20;LAST5;AWAY_STRONG;1.4;1;7;94;18;112;83.9286;1;1;2;50.0;53;12;65;81.5385;41;6;47;87.234;67;10;77;87.013;2026-08-07;0.5953;0.0;-0.1665;v20|LAST5|AWAY_STRONG|1.40|P1
v20;LAST5;AWAY_STRONG;1.5;1;7;94;18;112;83.9286;1;1;2;50.0;53;12;65;81.5385;41;6;47;87.234;67;10;77;87.013;2026-08-07;0.5953;0.0;-0.1665;v20|LAST5|AWAY_STRONG|1.50|P1
v20;LAST5;AWAY_STRONG;1.6;1;13;94;18;112;83.9286;1;1;2;50.0;53;12;65;81.5385;41;6;47;87.234;67;10;77;87.013;2026-08-07;0.5953;0.0;-0.1665;v20|LAST5|AWAY_STRONG|1.60|P1
v20;LAST5;BOTH_STRONG;1.6;1;7;94;18;112;83.9286;1;1;2;50.0;53;12;65;81.5385;41;6;47;87.234;67;10;77;87.013;2026-08-07;0.5953;0.0;-0.1665;v20|LAST5|BOTH_STRONG|1.60|P1
v20;SEASON;AT_LEAST_ONE_STRONG;0.8;3;5;93;18;111;83.7838;2;1;3;66.6667;52;12;64;81.25;41;6;47;87.234;66;9;75;88.0;2026-08-07;0.4505;0.0;0.8205;v20|SEASON|AT_LEAST_ONE_STRONG|0.80|P3
v20;SEASON;AWAY_STRONG;0.8;1;1;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|AWAY_STRONG|0.80|P1
v20;SEASON;AWAY_STRONG;0.8;2;1;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|AWAY_STRONG|0.80|P2
v20;SEASON;AWAY_STRONG;1.0;1;1;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|AWAY_STRONG|1.00|P1
v20;SEASON;AWAY_STRONG;1.0;2;1;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|AWAY_STRONG|1.00|P2
v20;SEASON;AWAY_STRONG;1.1;1;1;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|AWAY_STRONG|1.10|P1
v20;SEASON;AWAY_STRONG;1.1;2;1;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|AWAY_STRONG|1.10|P2
v20;SEASON;AWAY_STRONG;1.2;1;1;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|AWAY_STRONG|1.20|P1
v20;SEASON;AWAY_STRONG;1.2;2;1;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|AWAY_STRONG|1.20|P2
v20;SEASON;AWAY_STRONG;1.3;1;1;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|AWAY_STRONG|1.30|P1
v20;SEASON;AWAY_STRONG;1.3;2;1;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|AWAY_STRONG|1.30|P2
v20;SEASON;AWAY_STRONG;1.4;1;1;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|AWAY_STRONG|1.40|P1
v20;SEASON;AWAY_STRONG;1.4;2;1;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|AWAY_STRONG|1.40|P2
v20;SEASON;AWAY_STRONG;1.5;1;1;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|AWAY_STRONG|1.50|P1
v20;SEASON;AWAY_STRONG;1.5;2;1;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|AWAY_STRONG|1.50|P2
v20;SEASON;AWAY_STRONG;1.6;1;1;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|AWAY_STRONG|1.60|P1
v20;SEASON;AWAY_STRONG;1.6;2;1;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|AWAY_STRONG|1.60|P2
v20;SEASON;BOTH_STRONG;0.8;1;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|0.80|P1
v20;SEASON;BOTH_STRONG;0.8;2;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|0.80|P2
v20;SEASON;BOTH_STRONG;0.8;3;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|0.80|P3
v20;SEASON;BOTH_STRONG;0.8;4;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|0.80|P4
v20;SEASON;BOTH_STRONG;0.8;5;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|0.80|P5
v20;SEASON;BOTH_STRONG;0.8;6;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|0.80|P6
v20;SEASON;BOTH_STRONG;0.8;7;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|0.80|P7
v20;SEASON;BOTH_STRONG;0.8;8;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|0.80|P8
v20;SEASON;BOTH_STRONG;0.8;9;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|0.80|P9
v20;SEASON;BOTH_STRONG;0.8;10;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|0.80|P10
v20;SEASON;BOTH_STRONG;0.8;11;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|0.80|P11
v20;SEASON;BOTH_STRONG;0.8;12;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|0.80|P12
v20;SEASON;BOTH_STRONG;0.8;13;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|0.80|P13
v20;SEASON;BOTH_STRONG;0.8;14;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|0.80|P14
v20;SEASON;BOTH_STRONG;0.8;15;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|0.80|P15
v20;SEASON;BOTH_STRONG;1.0;1;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.00|P1
v20;SEASON;BOTH_STRONG;1.0;2;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.00|P2
v20;SEASON;BOTH_STRONG;1.0;3;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.00|P3
v20;SEASON;BOTH_STRONG;1.0;4;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.00|P4
v20;SEASON;BOTH_STRONG;1.0;5;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.00|P5
v20;SEASON;BOTH_STRONG;1.0;6;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.00|P6
v20;SEASON;BOTH_STRONG;1.0;7;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.00|P7
v20;SEASON;BOTH_STRONG;1.0;8;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.00|P8
v20;SEASON;BOTH_STRONG;1.0;9;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.00|P9
v20;SEASON;BOTH_STRONG;1.0;10;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.00|P10
v20;SEASON;BOTH_STRONG;1.0;11;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.00|P11
v20;SEASON;BOTH_STRONG;1.0;12;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.00|P12
v20;SEASON;BOTH_STRONG;1.0;13;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.00|P13
v20;SEASON;BOTH_STRONG;1.0;14;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.00|P14
v20;SEASON;BOTH_STRONG;1.0;15;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.00|P15
v20;SEASON;BOTH_STRONG;1.1;1;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.10|P1
v20;SEASON;BOTH_STRONG;1.1;2;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.10|P2
v20;SEASON;BOTH_STRONG;1.1;3;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.10|P3
v20;SEASON;BOTH_STRONG;1.1;4;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.10|P4
v20;SEASON;BOTH_STRONG;1.1;5;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.10|P5
v20;SEASON;BOTH_STRONG;1.1;6;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.10|P6
v20;SEASON;BOTH_STRONG;1.1;7;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.10|P7
v20;SEASON;BOTH_STRONG;1.1;8;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.10|P8
v20;SEASON;BOTH_STRONG;1.1;9;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.10|P9
v20;SEASON;BOTH_STRONG;1.1;10;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.10|P10
v20;SEASON;BOTH_STRONG;1.1;11;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.10|P11
v20;SEASON;BOTH_STRONG;1.1;12;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.10|P12
v20;SEASON;BOTH_STRONG;1.1;13;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.10|P13
v20;SEASON;BOTH_STRONG;1.1;14;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.10|P14
v20;SEASON;BOTH_STRONG;1.1;15;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.10|P15
v20;SEASON;BOTH_STRONG;1.2;1;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.20|P1
v20;SEASON;BOTH_STRONG;1.2;2;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.20|P2
v20;SEASON;BOTH_STRONG;1.2;3;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.20|P3
v20;SEASON;BOTH_STRONG;1.2;4;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.20|P4
v20;SEASON;BOTH_STRONG;1.2;5;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.20|P5
v20;SEASON;BOTH_STRONG;1.2;6;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.20|P6
v20;SEASON;BOTH_STRONG;1.2;7;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.20|P7
v20;SEASON;BOTH_STRONG;1.2;8;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.20|P8
v20;SEASON;BOTH_STRONG;1.2;9;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.20|P9
v20;SEASON;BOTH_STRONG;1.2;10;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.20|P10
v20;SEASON;BOTH_STRONG;1.2;11;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.20|P11
v20;SEASON;BOTH_STRONG;1.2;12;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.20|P12
v20;SEASON;BOTH_STRONG;1.2;13;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.20|P13
v20;SEASON;BOTH_STRONG;1.2;14;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.20|P14
v20;SEASON;BOTH_STRONG;1.2;15;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.20|P15
v20;SEASON;BOTH_STRONG;1.3;1;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.30|P1
v20;SEASON;BOTH_STRONG;1.3;2;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.30|P2
v20;SEASON;BOTH_STRONG;1.3;3;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.30|P3
v20;SEASON;BOTH_STRONG;1.3;4;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.30|P4
v20;SEASON;BOTH_STRONG;1.3;5;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.30|P5
v20;SEASON;BOTH_STRONG;1.3;6;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.30|P6
v20;SEASON;BOTH_STRONG;1.3;7;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.30|P7
v20;SEASON;BOTH_STRONG;1.3;8;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.30|P8
v20;SEASON;BOTH_STRONG;1.3;9;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.30|P9
v20;SEASON;BOTH_STRONG;1.3;10;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.30|P10
v20;SEASON;BOTH_STRONG;1.3;11;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.30|P11
v20;SEASON;BOTH_STRONG;1.3;12;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.30|P12
v20;SEASON;BOTH_STRONG;1.3;13;0;95;19;114;83.3333;0;0;0;0.0;54;13;67;80.597;41;6;47;87.234;68;10;78;87.1795;2026-08-07;0.0;0.0;0.0;v20|SEASON|BOTH_STRONG|1.30|P13
