ConfigId;Type;Overall_OK;Overall_KO;Overall_Total;Overall_HitRate;Overall_SampleClass;NoAU_OK;NoAU_KO;NoAU_Total;NoAU_HitRate;Train_OK;Train_KO;Train_Total;Train_HitRate;Test_OK;Test_KO;Test_Total;Test_HitRate;Test_SampleClass;TrainTestDelta;W_RankingGap;W_HomeAttack;W_AwayAttack;W_HomeDefenseWeakness;W_AwayDefenseWeakness;W_HomeLast10Over;W_AwayLast10Over;W_HomeVenueOver;W_AwayVenueOver;W_BTTSProfile
LOC_1670;LOCAL;512;218;730;70.137;100+;362;144;506;71.5415;287;145;432;66.4352;225;73;298;75.5034;100+;9.0682;4.789226;13.963366;11.910099;7.52501;8.972991;10.631287;17.605491;5.220985;10.185322;15.196222
GLOB_1786;GLOBAL;472;201;673;70.1337;100+;337;135;472;71.3983;266;130;396;67.1717;206;71;277;74.3682;100+;7.1965;9.266639;13.421849;7.61672;15.250648;9.275989;16.812014;2.582848;18.147043;3.210087;10.416163
LOC_2939;LOCAL;526;224;750;70.1333;100+;373;153;526;70.9125;294;146;440;66.8182;232;78;310;74.8387;100+;8.0205;4.951988;11.810111;11.355144;11.855358;11.386667;12.064556;11.428325;8.884409;12.160068;10.103374
GLOB_1078;GLOBAL;580;247;827;70.133;100+;414;159;573;72.2513;324;159;483;67.0807;256;88;344;74.4186;100+;7.3379;0.797529;23.440989;5.539545;5.695272;9.442681;15.604468;15.044082;16.091563;9.905138;4.438733
GLOB_1441;GLOBAL;580;247;827;70.133;100+;412;168;580;71.0345;328;157;485;67.6289;252;90;342;73.6842;100+;6.0553;3.706543;14.387744;13.178422;20.509869;13.205992;9.460435;5.792208;5.643293;9.548706;10.566789
GLOB_0352;GLOBAL;479;204;683;70.1318;100+;337;136;473;71.2474;265;135;400;66.25;214;69;283;75.6184;100+;9.3684;6.8537;9.073588;20.412523;2.783735;13.56224;9.656328;7.458133;9.042074;8.394696;18.762983
LOC_2049;LOCAL;533;227;760;70.1316;100+;377;151;528;71.4015;294;143;437;67.2769;239;84;323;73.9938;100+;6.7169;5.314255;10.592055;18.995246;9.15449;10.259376;7.544936;15.040606;10.255038;10.282281;8.561716
GLOB_0458;GLOBAL;533;227;760;70.1316;100+;386;151;537;71.8808;301;144;445;67.6404;232;83;315;73.6508;100+;6.0104;5.89694;5.789769;9.245566;1.940459;34.798863;4.567967;14.639851;13.187972;2.303619;13.628995
GLOB_1231;GLOBAL;486;207;693;70.1299;100+;343;138;481;71.3098;273;133;406;67.2414;213;74;287;74.216;100+;6.9746;6.727271;6.824597;15.258937;10.971231;10.278921;8.440138;12.578832;18.184245;8.300224;8.435603
LOC_2646;LOCAL;540;230;770;70.1299;100+;379;150;529;71.6446;301;150;451;66.7406;239;80;319;74.9216;100+;8.181;5.091471;15.780808;12.821279;7.487356;12.502514;10.768455;14.712665;6.910487;11.287567;8.637399
GLOB_1793;GLOBAL;540;230;770;70.1299;100+;382;149;531;71.9397;301;149;450;66.8889;239;81;320;74.6875;100+;7.7986;3.777196;19.23104;8.039258;7.055519;6.453257;12.125508;19.992263;6.425134;15.212736;7.688088
LOC_2489;LOCAL;547;233;780;70.1282;100+;387;155;542;71.4022;306;151;457;66.9584;241;82;323;74.613;100+;7.6546;4.487879;13.830024;15.083956;7.529558;12.1214;13.373383;11.678895;5.741268;12.053069;10.100569
GLOB_1497;GLOBAL;547;233;780;70.1282;100+;393;157;550;71.4545;306;154;460;66.5217;241;79;320;75.3125;100+;8.7908;4.219332;19.24389;8.452039;10.274062;14.19181;23.374503;8.331292;3.512852;0.783972;13.616246
LOC_1908;LOCAL;493;210;703;70.128;100+;357;144;501;71.2575;273;136;409;66.7482;220;74;294;74.8299;100+;8.0817;5.56812;9.214592;14.009014;13.703538;5.037344;10.433248;13.064491;11.985895;10.433418;12.55034
GLOB_0256;GLOBAL;493;210;703;70.128;100+;361;145;506;71.3439;279;136;415;67.2289;214;74;288;74.3056;100+;7.0767;4.095813;5.099002;12.093777;4.910077;6.334028;37.225854;8.9256;2.90793;10.643652;13.764267
GLOB_1689;GLOBAL;608;259;867;70.1269;100+;439;171;610;71.9672;345;164;509;67.78;263;95;358;73.4637;100+;5.6837;1.052701;23.517093;11.187173;5.85334;13.330056;14.645886;16.665963;6.833952;6.578117;6.33572
LOC_2381;LOCAL;554;236;790;70.1266;100+;396;160;556;71.223;310;149;459;67.5381;244;87;331;73.716;100+;6.1779;3.282485;12.533537;19.363463;8.193179;9.344943;10.55428;12.690154;7.074232;12.568861;10.394866
GLOB_0504;GLOBAL;392;167;559;70.1252;100+;290;116;406;71.4286;223;108;331;67.3716;169;59;228;74.1228;100+;6.7512;12.78874;6.110712;20.589083;3.657241;3.911953;7.441337;28.134949;2.500441;2.427357;18.438188
GLOB_0666;GLOBAL;561;239;800;70.125;100+;395;155;550;71.8182;321;152;473;67.8647;240;87;327;73.3945;100+;5.5298;2.096996;14.525743;7.009576;6.528189;21.116147;4.611777;15.235902;25.133438;4.65384;5.088391
LOC_1443;LOCAL;507;216;723;70.1245;100+;363;144;507;71.5976;279;140;419;66.5871;228;76;304;75.0;100+;8.4129;6.451375;13.768688;18.261929;6.244975;7.907472;7.781847;12.98138;6.931648;11.201824;14.468862
LOC_0776;LOCAL;521;222;743;70.1211;100+;366;145;511;71.6243;294;144;438;67.1233;227;78;305;74.4262;100+;7.3029;4.941452;18.173438;12.24327;5.751512;8.694345;10.683107;16.339637;3.13069;11.258297;14.784252
LOC_1699;LOCAL;521;222;743;70.1211;100+;369;150;519;71.0983;288;143;431;66.8213;233;79;312;74.6795;100+;7.8582;4.293109;9.302768;13.81831;7.966079;13.108758;13.513562;13.389023;7.007106;11.728913;11.872372
GLOB_1568;GLOBAL;521;222;743;70.1211;100+;366;144;510;71.7647;291;142;433;67.2055;230;80;310;74.1935;100+;6.988;0.840678;10.666341;9.937883;6.331363;7.340693;12.489944;15.168319;16.94969;13.323753;12.951336
LOC_2559;LOCAL;528;225;753;70.1195;100+;377;152;529;71.2665;296;147;443;66.8172;232;78;310;74.8387;100+;8.0215;4.601622;11.266289;13.828465;8.443582;11.35264;15.57353;13.491394;3.94647;9.887214;13.608794
LOC_2931;LOCAL;528;225;753;70.1195;100+;374;154;528;70.8333;295;143;438;67.3516;233;82;315;73.9683;100+;6.6167;3.221697;7.170097;15.564195;7.686872;13.973538;13.091783;11.867004;10.476919;7.517367;15.430529
GLOB_0089;GLOBAL;528;225;753;70.1195;100+;381;157;538;70.8178;304;136;440;69.0909;224;89;313;71.5655;100+;2.4746;3.658379;2.975281;10.511452;24.758675;11.209123;6.718154;8.072027;12.205109;18.842619;7.049182
LOC_2833;LOCAL;535;228;763;70.118;100+;377;151;528;71.4015;295;145;440;67.0455;240;83;323;74.3034;100+;7.2579;4.041503;11.771195;13.640307;10.940848;11.032605;9.622515;11.461168;11.045164;11.927562;10.517133
GLOB_1054;GLOBAL;481;205;686;70.1166;100+;348;142;490;71.0204;264;130;394;67.0051;217;75;292;74.3151;100+;7.31;2.82937;7.351846;21.431142;6.245483;2.5658;11.845373;10.79276;12.196114;4.806997;25.935116
LOC_0038;LOCAL;542;231;773;70.1164;100+;385;154;539;71.4286;305;148;453;67.3289;237;83;320;74.0625;100+;6.7336;3.628001;16.3457;14.322888;9.555743;5.149316;10.1145;18.400406;9.350055;7.900014;11.233379
LOC_0435;LOCAL;542;231;773;70.1164;100+;379;152;531;71.3748;305;147;452;67.4779;237;84;321;73.8318;100+;6.3539;4.128761;15.720635;8.613125;10.439161;13.431293;11.837355;10.941696;10.849511;9.475271;10.563191
GLOB_0463;GLOBAL;549;234;783;70.1149;100+;383;152;535;71.5888;311;152;463;67.1706;238;82;320;74.375;100+;7.2044;1.892065;16.764564;8.77549;6.900359;10.192516;5.297361;25.295709;15.127612;4.738129;11.016194
LOC_2022;LOCAL;556;237;793;70.1135;100+;392;158;550;71.2727;311;154;465;66.8817;245;83;328;74.6951;100+;7.8134;3.427411;16.158903;15.125922;11.534678;6.639713;11.047824;15.271814;11.242382;5.033719;10.517635
GLOB_0848;GLOBAL;495;211;706;70.1133;100+;351;142;493;71.1968;278;136;414;67.1498;217;75;292;74.3151;100+;7.1653;7.951966;2.282412;15.416719;9.376662;21.843355;6.055405;11.300889;9.685784;15.530828;6.555981
GLOB_0819;GLOBAL;563;240;803;70.1121;100+;398;156;554;71.8412;326;155;481;67.7755;237;85;322;73.6025;100+;5.827;5.00325;22.282395;14.729719;1.852744;15.786588;14.82872;7.75542;3.00179;7.555993;13.203381
GLOB_0526;GLOBAL;577;246;823;70.1094;100+;405;160;565;71.6814;324;155;479;67.6409;253;91;344;73.5465;100+;5.9056;1.861495;14.668099;12.64255;7.679729;15.264906;12.165323;12.739434;24.957846;2.724283;1.296336
LOC_2641;LOCAL;516;220;736;70.1087;100+;362;144;506;71.5415;287;142;429;66.8998;229;78;307;74.5928;100+;7.693;3.872842;9.935873;12.825434;7.568313;12.364291;10.977715;13.443572;7.151082;16.375888;11.484991
GLOB_0188;GLOBAL;530;226;756;70.1058;100+;377;148;525;71.8095;301;149;450;66.8889;229;77;306;74.8366;100+;7.9477;2.168414;11.596935;12.13325;2.091462;9.80839;5.919121;34.474145;15.437466;3.036009;9.334807
GLOB_0924;GLOBAL;530;226;756;70.1058;100+;377;153;530;71.1321;308;143;451;68.2927;222;83;305;72.7869;100+;4.4942;5.510437;8.817782;2.685007;22.211404;19.711305;9.353699;8.669793;7.903632;8.762328;12.374613
LOC_1671;LOCAL;469;200;669;70.1046;100+;339;137;476;71.2185;256;129;385;66.4935;213;71;284;75.0;100+;8.5065;7.172744;6.357192;17.193693;9.030753;7.995804;11.583559;13.808801;8.850452;10.995717;13.011285
GLOB_1516;GLOBAL;469;200;669;70.1046;100+;328;133;461;71.1497;262;130;392;66.8367;207;70;277;74.7292;100+;7.8925;13.70798;11.036065;14.103685;10.020911;22.361203;10.874023;5.329725;14.128175;2.823481;1.614753
GLOB_1811;GLOBAL;551;235;786;70.1018;100+;390;158;548;71.1679;312;146;458;68.1223;239;89;328;72.8659;100+;4.7436;3.870936;13.081239;21.049942;4.24528;5.791544;22.619224;9.742049;7.609481;14.945077;3.045229
GLOB_0716;GLOBAL;572;244;816;70.098;100+;411;166;577;71.2305;325;151;476;68.2773;247;93;340;72.6471;100+;4.3698;0.456408;12.436296;15.642728;8.769985;2.260943;21.653163;16.635471;6.341859;15.108491;6.694656
GLOB_1663;GLOBAL;504;215;719;70.0974;100+;360;146;506;71.1462;283;137;420;67.381;221;78;299;73.913;100+;6.532;10.496775;9.299439;22.727306;13.139537;12.362593;1.116695;17.4902;7.276433;5.00455;7.086472
GLOB_0254;GLOBAL;518;221;739;70.0947;100+;360;144;504;71.4286;290;137;427;67.9157;228;84;312;73.0769;100+;5.1612;6.105026;7.12398;20.976656;6.877885;13.962847;6.362295;7.76903;19.688572;13.09406;4.039648
GLOB_0240;GLOBAL;450;192;642;70.0935;100+;328;132;460;71.3043;251;125;376;66.7553;199;67;266;74.812;100+;8.0567;7.087074;9.594711;8.498007;6.791739;2.52325;19.749861;24.996408;3.207445;8.246325;15.305182
LOC_0752;LOCAL;525;224;749;70.0935;100+;371;145;516;71.8992;292;144;436;66.9725;233;80;313;74.4409;100+;7.4684;2.774626;11.469416;11.293745;8.963056;9.141418;13.411096;11.679888;13.79323;11.85441;11.619117
LOC_2550;LOCAL;525;224;749;70.0935;100+;369;149;518;71.2355;290;143;433;66.9746;235;81;316;74.3671;100+;7.3925;4.004918;10.915111;17.376;5.054784;11.915004;8.17544;13.120622;10.643189;12.013093;12.781838
LOC_0510;LOCAL;539;230;769;70.091;100+;385;153;538;71.5613;299;147;446;67.0404;240;83;323;74.3034;100+;7.263;5.219856;10.315042;17.649274;8.886173;9.963086;14.782466;14.168976;10.7434;11.106453;3.165275
LOC_1005;LOCAL;539;230;769;70.091;100+;381;154;535;71.215;301;149;450;66.8889;238;81;319;74.6082;100+;7.7193;4.601045;13.742298;16.578832;8.881191;9.935821;10.506085;14.06934;14.084267;2.999863;10.601258
GLOB_1450;GLOBAL;539;230;769;70.091;100+;377;149;526;71.673;308;147;455;67.6923;231;83;314;73.5669;100+;5.8746;7.702216;11.473728;21.180383;1.337282;23.560241;17.774344;3.578535;13.18626;3.552339;2.654673
LOC_2587;LOCAL;546;233;779;70.0899;100+;387;158;545;71.0092;309;149;458;67.4672;237;84;321;73.8318;100+;6.3646;4.756196;20.194755;17.436544;9.459009;4.123737;12.918409;10.814533;4.48;10.98355;10.833267
GLOB_1076;GLOBAL;546;233;779;70.0899;100+;390;154;544;71.6912;310;151;461;67.2451;236;82;318;74.2138;100+;6.9687;1.098879;9.838919;9.473508;7.612844;12.088604;15.579724;16.463682;6.732187;14.541311;12.57034
LOC_2540;LOCAL;471;201;672;70.0893;100+;344;132;476;72.2689;259;132;391;66.2404;212;69;281;75.4448;100+;9.2044;7.139227;11.566981;15.771734;4.849953;2.421036;13.130801;18.399782;9.608313;11.528804;11.583369
LOC_0441;LOCAL;553;236;789;70.0887;100+;391;158;549;71.2204;312;150;462;67.5325;241;86;327;73.7003;100+;6.1678;3.417443;13.116896;18.401246;8.04077;10.11019;11.871086;12.266066;9.152405;8.026646;11.597252
GLOB_0082;GLOBAL;560;239;799;70.0876;100+;401;158;559;71.7352;312;156;468;66.6667;248;83;331;74.9245;100+;8.2578;2.296653;29.604115;6.992801;6.061128;10.271912;5.901297;5.1259;15.223613;2.106842;22.415739
GLOB_0349;GLOBAL;560;239;799;70.0876;100+;400;158;558;71.6846;312;151;463;67.3866;248;88;336;73.8095;100+;6.4229;1.271276;13.60354;9.112106;16.857006;6.478385;14.32862;11.145369;17.85855;9.174691;6.170456
LOC_0941;LOCAL;492;210;702;70.0855;100+;346;139;485;71.3402;272;137;409;66.5037;220;73;293;75.0853;100+;8.5816;5.587595;9.662857;16.630719;4.637305;11.070166;8.683924;12.609156;9.681036;11.164137;16.273105
GLOB_1331;GLOBAL;492;210;702;70.0855;100+;351;140;491;71.4868;278;134;412;67.4757;214;76;290;73.7931;100+;6.3174;4.597697;8.114731;4.611149;11.480528;14.469733;15.534608;14.139027;12.65879;5.850279;14.543457
GLOB_1656;GLOBAL;506;216;722;70.0831;100+;360;142;502;71.7131;291;137;428;67.9907;215;79;294;73.1293;100+;5.1386;9.607365;21.748482;8.224937;1.608298;19.53643;1.58183;12.137346;2.990709;23.351252;5.21335
GLOB_0035;GLOBAL;513;219;732;70.082;100+;374;153;527;70.9677;286;144;430;66.5116;227;75;302;75.1656;100+;8.654;1.841225;8.827746;9.71251;9.810523;6.081522;20.987693;19.146096;6.196696;4.86882;18.527168
GLOB_0356;GLOBAL;520;222;742;70.0809;100+;365;144;509;71.7092;297;145;442;67.1946;223;77;300;74.3333;100+;7.1387;1.217671;20.204709;2.455657;5.055948;6.099602;7.245911;13.964776;9.033302;27.304523;13.417902
GLOB_0399;GLOBAL;520;222;742;70.0809;100+;371;148;519;71.4836;294;145;439;66.9704;226;77;303;74.5875;100+;7.6171;4.135349;12.507363;13.467405;6.303789;5.417419;26.990063;12.317189;9.120823;5.635313;10.105287
GLOB_1489;GLOBAL;609;260;869;70.0806;100+;434;172;606;71.6172;346;161;507;68.2446;263;99;362;72.6519;100+;4.4073;2.029693;27.957095;10.785825;4.930788;16.224463;17.452815;4.164099;5.825434;9.201846;7.427941
LOC_0306;LOCAL;527;225;752;70.0798;100+;372;149;521;71.4012;295;147;442;66.7421;232;78;310;74.8387;100+;8.0966;3.377077;13.465133;12.977704;8.412205;9.085174;10.293827;13.206999;6.545924;10.865481;17.770476
GLOB_0159;GLOBAL;527;225;752;70.0798;100+;387;152;539;71.7996;296;146;442;66.9683;231;79;310;74.5161;100+;7.5478;2.162812;11.642724;7.540102;8.126454;2.389109;28.593324;22.544201;6.029551;6.643168;10.328554
LOC_0809;LOCAL;534;228;762;70.0787;100+;376;151;527;71.3472;300;146;446;67.2646;234;82;316;74.0506;100+;6.786;3.701786;10.389047;15.073061;8.728781;11.034572;9.273617;13.891962;11.458955;10.028646;12.419573
LOC_0969;LOCAL;534;228;762;70.0787;100+;381;149;530;71.8868;297;146;443;67.0429;237;82;319;74.2947;100+;7.2518;4.654953;12.375717;11.311541;10.539552;9.519748;13.158458;16.110259;9.491132;13.120297;5.718343
LOC_2822;LOCAL;548;234;782;70.0767;100+;387;155;542;71.4022;307;152;459;66.8845;241;82;323;74.613;100+;7.7285;3.517057;12.585537;15.908352;8.644426;11.809745;9.646807;12.803859;9.691551;7.927322;13.465344
LOC_0787;LOCAL;555;237;792;70.0758;100+;395;155;550;71.8182;311;153;464;67.0259;244;84;328;74.3902;100+;7.3643;1.941387;14.78506;14.798315;8.367411;8.956897;13.881078;13.437911;10.483454;6.415068;12.93342
LOC_1592;LOCAL;466;199;665;70.0752;100+;331;134;465;71.1828;253;129;382;66.2304;213;70;283;75.265;100+;9.0346;9.193624;8.820452;18.964589;7.482922;11.218083;6.262023;13.768105;10.746721;7.462479;12.081002
GLOB_0645;GLOBAL;583;249;832;70.0721;100+;420;162;582;72.1649;338;155;493;68.5598;245;94;339;72.2714;100+;3.7116;1.719744;12.938023;5.234264;3.381768;29.149398;9.410045;5.770559;7.286001;27.182716;3.927482
GLOB_1293;GLOBAL;583;249;832;70.0721;100+;419;163;582;71.9931;337;155;492;68.4959;246;94;340;72.3529;100+;3.857;1.258602;16.65449;4.643344;2.549386;27.903782;8.354696;14.597998;9.66966;9.043165;11.324877
GLOB_1296;GLOBAL;391;167;558;70.0717;100+;285;115;400;71.25;222;107;329;67.4772;169;60;229;73.7991;100+;6.3219;7.841249;2.173284;10.480025;12.975164;1.601689;9.214466;9.510316;22.884079;4.903305;24.416424
LOC_0897;LOCAL;494;211;705;70.0709;100+;357;140;497;71.831;269;137;406;66.2562;225;74;299;75.2508;100+;8.9946;5.566864;9.824378;17.705547;5.53232;6.672725;14.052363;11.383877;8.966077;11.210866;15.084984
GLOB_0801;GLOBAL;501;214;715;70.0699;100+;356;144;500;71.2;284;137;421;67.4584;217;77;294;73.8095;100+;6.3511;4.363863;9.81084;5.017924;19.440165;5.222164;10.428791;14.683447;22.035837;3.135922;11.861049
GLOB_1018;GLOBAL;508;217;725;70.069;100+;367;151;518;70.8494;292;137;429;68.0653;216;80;296;72.973;100+;4.9077;2.226186;8.713937;17.831798;1.437145;3.673295;28.880497;11.726212;4.724423;7.50802;19.278487
LOC_0539;LOCAL;522;223;745;70.0671;100+;377;150;527;71.537;288;140;428;67.2897;234;83;317;73.817;100+;6.5273;3.137396;4.818954;18.078616;11.914792;6.881571;14.224549;11.930938;12.305088;13.088577;9.61952
GLOB_0168;GLOBAL;529;226;755;70.0662;100+;372;144;516;72.093;297;142;439;67.6538;232;84;316;73.4177;100+;5.7639;3.85385;9.556568;4.442738;7.930716;20.263235;15.207652;14.187635;16.213288;9.592444;4.751874
LOC_0395;LOCAL;536;229;765;70.0654;100+;378;151;529;71.4556;301;150;451;66.7406;235;79;314;74.8408;100+;8.1002;3.421143;13.844562;12.651078;7.677536;11.643807;12.128346;13.637311;6.341883;9.621723;15.03261
LOC_2103;LOCAL;536;229;765;70.0654;100+;384;156;540;71.1111;298;142;440;67.7273;238;87;325;73.2308;100+;5.5035;4.573663;7.673788;17.643034;10.997839;11.532853;15.646576;8.863841;10.87498;10.237289;7.956137
LOC_2338;LOCAL;536;229;765;70.0654;100+;377;150;527;71.537;299;149;448;66.7411;237;80;317;74.7634;100+;8.0223;3.709049;13.262531;12.83383;5.539083;11.426174;13.643626;15.099951;7.939359;10.821743;11.724655
LOC_0924;LOCAL;543;232;775;70.0645;100+;382;158;540;70.7407;305;148;453;67.3289;238;84;322;73.913;100+;6.5841;4.64498;12.048352;17.286462;10.835226;13.550335;12.860498;5.143616;12.077661;5.557468;11.995402
GLOB_0378;GLOBAL;543;232;775;70.0645;100+;385;153;538;71.5613;312;155;467;66.8094;231;77;308;75.0;100+;8.1906;3.900534;36.483969;5.327463;5.668947;0.815026;9.144556;4.506586;3.807181;10.14609;26.199649
LOC_0455;LOCAL;550;235;785;70.0637;100+;384;152;536;71.6418;306;151;457;66.9584;244;84;328;74.3902;100+;7.4318;5.426737;12.415834;16.073696;10.630582;12.351661;8.939002;16.162339;12.194789;11.589102;0.216258
GLOB_1440;GLOBAL;571;244;815;70.0613;100+;415;166;581;71.4286;325;154;479;67.8497;246;90;336;73.2143;100+;5.3646;2.050929;7.479634;8.016637;6.178401;28.588078;6.580186;17.182504;6.390025;9.401517;14.132089
GLOB_0934;GLOBAL;475;203;678;70.059;100+;345;136;481;71.7256;260;133;393;66.1578;215;70;285;75.4386;100+;9.2808;7.635224;8.109018;19.996659;2.265272;4.356626;18.589802;19.424961;9.890682;6.478804;9.252952
GLOB_0298;GLOBAL;489;209;698;70.0573;100+;356;149;505;70.495;272;137;409;66.5037;217;72;289;75.0865;100+;8.5828;5.820211;9.905993;7.097447;18.197284;6.715955;17.745748;14.107261;6.81163;2.554728;17.043744
LOC_0617;LOCAL;496;212;708;70.0565;100+;354;143;497;71.2274;275;138;413;66.586;221;74;295;74.9153;100+;8.3293;3.483742;7.471182;16.585867;4.439577;10.762949;11.155319;9.804501;10.449331;11.774519;20.073012
LOC_0136;LOCAL;510;218;728;70.0549;100+;363;150;513;70.7602;282;139;421;66.9834;228;79;307;74.2671;100+;7.2837;5.54997;7.785465;16.322057;9.264848;12.673285;12.022695;16.621221;7.386181;4.662506;13.711772
LOC_2601;LOCAL;510;218;728;70.0549;100+;367;149;516;71.124;284;138;422;67.2986;226;80;306;73.8562;100+;6.5576;3.87515;2.555716;19.863881;7.919038;12.843307;14.724845;7.334493;9.939292;12.781161;14.163117
LOC_0372;LOCAL;517;221;738;70.0542;100+;364;147;511;71.2329;288;142;430;66.9767;229;79;308;74.3506;100+;7.3739;5.940789;15.120864;14.521625;7.743583;8.680881;8.875277;14.204594;6.396919;12.754436;11.761032
LOC_1382;LOCAL;517;221;738;70.0542;100+;359;146;505;71.0891;285;141;426;66.9014;232;80;312;74.359;100+;7.4576;5.324146;8.63594;17.490287;8.055525;12.900006;7.412996;12.820558;11.913397;11.001099;10.446047
GLOB_0114;GLOBAL;531;227;758;70.0528;100+;375;153;528;71.0227;296;146;442;66.9683;235;81;316;74.3671;100+;7.3988;3.309185;11.467923;17.718421;9.73403;5.694042;14.293812;11.361113;21.840576;2.530281;8.050618
GLOB_0375;GLOBAL;531;227;758;70.0528;100+;386;155;541;71.3494;299;146;445;67.191;232;81;313;74.1214;100+;6.9304;3.04153;11.40381;9.528021;4.640607;8.763307;6.072169;38.950759;0.577254;10.227696;12.794847
GLOB_1022;GLOBAL;531;227;758;70.0528;100+;382;152;534;71.5356;298;148;446;66.8161;233;79;312;74.6795;100+;7.8634;8.81683;22.001944;19.40187;4.004249;5.059311;11.729512;18.872491;1.953886;10.379327;3.78058
GLOB_1153;GLOBAL;531;227;758;70.0528;100+;378;148;526;71.8631;306;148;454;67.4009;225;79;304;74.0132;100+;6.6123;4.585339;24.112218;17.819481;1.088761;7.544157;8.62866;5.187183;8.772166;9.481795;18.780239
LOC_1920;LOCAL;538;230;768;70.0521;100+;379;152;531;71.3748;301;151;452;66.5929;237;79;316;75.0;100+;8.4071;4.242584;11.412941;15.996225;4.685047;14.61386;12.129615;11.961203;8.350824;11.729735;10.877965
LOC_2179;LOCAL;538;230;768;70.0521;100+;379;149;528;71.7803;307;149;456;67.3246;231;81;312;74.0385;100+;6.7139;4.398168;19.394891;13.95193;4.640461;9.992638;7.675459;14.154472;11.03378;10.813429;9.944771
LOC_2425;LOCAL;538;230;768;70.0521;100+;383;152;535;71.5888;302;150;452;66.8142;236;80;316;74.6835;100+;7.8693;4.03702;11.695312;14.298087;7.352396;11.847643;13.476742;17.390786;5.542553;6.805519;13.553942
LOC_2730;LOCAL;538;230;768;70.0521;100+;379;152;531;71.3748;302;150;452;66.8142;236;80;316;74.6835;100+;7.8693;4.480716;14.297931;15.643256;6.689711;12.806696;10.556299;14.328679;6.990428;8.743131;11.463154
GLOB_0229;GLOBAL;538;230;768;70.0521;100+;390;154;544;71.6912;305;143;448;68.0804;233;87;320;72.8125;100+;4.7321;9.110129;8.875076;10.367251;5.720173;35.196785;6.648455;12.081372;8.147972;9.095321;0.757467
GLOB_0943;GLOBAL;538;230;768;70.0521;100+;381;152;533;71.4822;312;150;462;67.5325;226;80;306;73.8562;100+;6.3237;3.960074;20.917847;18.415702;2.950836;10.258316;5.868316;9.673804;7.71738;6.536396;19.701328
LOC_2382;LOCAL;545;233;778;70.0514;100+;385;154;539;71.4286;302;148;450;67.1111;243;85;328;74.0854;100+;6.9743;5.040899;13.77627;18.41435;10.51742;11.153738;7.479654;10.135328;11.323908;11.530439;6.627994
GLOB_1573;GLOBAL;552;236;788;70.0508;100+;390;153;543;71.8232;311;151;462;67.316;241;85;326;73.9264;100+;6.6104;2.775704;16.163006;7.72797;6.498789;20.296322;3.752449;12.138139;5.142656;17.63075;13.874213
