Metric;Month;AltaOK;AltaKO;AltaKOShare;MediaOK;MediaKO;MediaOKPrecision;Occurrences
last10_gap_le_7.2;2026-08;714;209;0.22643553629469124;1087;646;0.6272360069244085;4592
last10_gap_le_7.2;2026-09;96;48;0.3333333333333333;204;143;0.5878962536023055;1150
last10_gap_le_8.4;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1376
last10_gap_le_8.4;2026-08;714;209;0.22643553629469124;1141;695;0.6214596949891068;4802
last10_gap_le_8.4;2026-09;97;48;0.3310344827586207;208;150;0.5810055865921788;1184
last10_gap_le_9.6;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1377
last10_gap_le_9.6;2026-08;714;209;0.22643553629469124;1160;695;0.6253369272237197;4847
last10_gap_le_9.6;2026-09;97;48;0.3310344827586207;215;154;0.5826558265582655;1212
last10_gap_le_9.6__AND__attack_gap_le_11;2026-07;232;109;0.3196480938416422;253;143;0.6388888888888888;1364
last10_gap_le_9.6__AND__attack_gap_le_11;2026-08;714;209;0.22643553629469124;1143;686;0.6249316566429743;4753
last10_gap_le_9.6__AND__attack_gap_le_11;2026-09;97;48;0.3310344827586207;211;152;0.581267217630854;1188
last10_gap_le_9.6__AND__attack_max_ge_4;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1320
last10_gap_le_9.6__AND__attack_max_ge_4;2026-08;714;209;0.22643553629469124;1157;692;0.625743645213629;4747
last10_gap_le_9.6__AND__attack_max_ge_4;2026-09;97;48;0.3310344827586207;213;152;0.5835616438356165;1186
last10_max_ge_10.8;2026-07;124;44;0.2619047619047619;28;13;0.6829268292682927;363
last10_max_ge_10.8;2026-08;381;109;0.22244897959183674;269;152;0.6389548693586699;1552
last10_max_ge_10.8;2026-09;47;23;0.32857142857142857;36;33;0.5217391304347826;285
last10_max_ge_4;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1337
last10_max_ge_4;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4886
last10_max_ge_4;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1199
last10_max_ge_4__AND__attack_max_ge_4;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1335
last10_max_ge_4__AND__attack_max_ge_4;2026-08;714;209;0.22643553629469124;1165;700;0.6246648793565683;4811
last10_max_ge_4__AND__attack_max_ge_4;2026-09;97;48;0.3310344827586207;213;153;0.5819672131147541;1182
last10_max_ge_6;2026-07;232;109;0.3196480938416422;255;142;0.6423173803526449;1298
last10_max_ge_6;2026-08;714;209;0.22643553629469124;1167;702;0.6243980738362761;4714
last10_max_ge_6;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1146
last10_max_ge_7.2;2026-07;232;109;0.3196480938416422;244;135;0.6437994722955145;1197
last10_max_ge_7.2;2026-08;713;209;0.22668112798264642;1075;650;0.6231884057971014;4029
last10_max_ge_7.2;2026-09;97;48;0.3310344827586207;201;151;0.5710227272727273;992
last10_max_ge_8.4;2026-07;231;109;0.3205882352941177;184;100;0.647887323943662;972
last10_max_ge_8.4;2026-08;703;207;0.22747252747252747;802;497;0.6173979984603541;3138
last10_max_ge_8.4;2026-09;94;45;0.3237410071942446;137;111;0.5524193548387096;737
last10_max_ge_9.6;2026-07;206;84;0.2896551724137931;89;43;0.6742424242424242;668
last10_max_ge_9.6;2026-08;628;184;0.22660098522167488;490;281;0.6355382619974059;2286
last10_max_ge_9.6;2026-09;83;43;0.3412698412698413;80;70;0.5333333333333333;532
last10_max_le_10.8;2026-07;190;91;0.3238434163701068;250;141;0.639386189258312;1275
last10_max_le_10.8;2026-08;576;170;0.22788203753351208;972;590;0.6222791293213829;3854
last10_max_le_10.8;2026-09;69;35;0.33653846153846156;184;124;0.5974025974025974;1005
last10_max_le_4;2026-07;0;0;0.0;0;0;0.0;70
last10_max_le_4;2026-08;0;0;0.0;0;0;0.0;147
last10_max_le_4;2026-09;0;0;0.0;0;0;0.0;60
last10_max_le_6;2026-07;0;0;0.0;11;9;0.55;209
last10_max_le_6;2026-08;1;0;0.0;93;48;0.6595744680851063;922
last10_max_le_6;2026-09;0;0;0.0;14;3;0.8235294117647058;234
last10_max_le_7.2;2026-07;1;0;0.0;67;40;0.6261682242990654;417
last10_max_le_7.2;2026-08;9;2;0.18181818181818182;262;144;0.645320197044335;1402
last10_max_le_7.2;2026-09;1;0;0.0;40;21;0.6557377049180327;348
last10_max_le_8.4;2026-07;26;25;0.49019607843137253;165;100;0.6226415094339622;728
last10_max_le_8.4;2026-08;84;25;0.22935779816513763;621;378;0.6216216216216216;2465
last10_max_le_8.4;2026-09;12;4;0.25;102;64;0.6144578313253012;583
last10_max_le_9.6;2026-07;104;64;0.38095238095238093;225;131;0.6320224719101124;1033
last10_max_le_9.6;2026-08;329;99;0.23130841121495327;898;547;0.6214532871972318;3397
last10_max_le_9.6;2026-09;38;17;0.3090909090909091;163;107;0.6037037037037037;868
last10_min_ge_10.8;2026-07;21;8;0.27586206896551724;3;2;0.6;54
last10_min_ge_10.8;2026-08;57;10;0.14925373134328357;5;2;0.7142857142857143;248
last10_min_ge_10.8;2026-09;10;2;0.16666666666666666;1;0;1.0;37
last10_min_ge_4;2026-07;231;109;0.3205882352941177;241;133;0.6443850267379679;1171
last10_min_ge_4;2026-08;714;209;0.22643553629469124;1081;655;0.6226958525345622;4020
last10_min_ge_4;2026-09;97;48;0.3310344827586207;198;145;0.577259475218659;970
last10_min_ge_6;2026-07;227;109;0.3244047619047619;193;108;0.6411960132890365;978
last10_min_ge_6;2026-08;710;203;0.22234392113910187;864;497;0.6348273328434975;3248
last10_min_ge_6;2026-09;95;48;0.3356643356643357;162;111;0.5934065934065934;750
last10_min_ge_7.2;2026-07;208;104;0.3333333333333333;106;59;0.6424242424242425;705
last10_min_ge_7.2;2026-08;648;193;0.2294887039239001;429;256;0.6262773722627737;2005
last10_min_ge_7.2;2026-09;89;38;0.2992125984251969;64;48;0.5714285714285714;427
last10_min_ge_8.4;2026-07;161;81;0.3347107438016529;28;15;0.6511627906976745;419
last10_min_ge_8.4;2026-08;487;127;0.20684039087947884;121;57;0.6797752808988764;1051
last10_min_ge_8.4;2026-09;61;24;0.2823529411764706;15;12;0.5555555555555556;214
last10_min_ge_9.6;2026-07;88;28;0.2413793103448276;5;2;0.7142857142857143;181
last10_min_ge_9.6;2026-08;237;58;0.19661016949152543;17;6;0.7391304347826086;500
last10_min_ge_9.6;2026-09;40;18;0.3103448275862069;5;0;1.0;113
last10_min_le_10.8;2026-07;229;107;0.31845238095238093;252;142;0.6395939086294417;1393
last10_min_le_10.8;2026-08;709;209;0.22766884531590414;1163;701;0.6239270386266095;4780
last10_min_le_10.8;2026-09;94;48;0.3380281690140845;214;155;0.5799457994579946;1209
last10_min_le_4;2026-07;1;0;0.0;14;12;0.5384615384615384;241
last10_min_le_4;2026-08;0;0;0.0;166;116;0.5886524822695035;1273
last10_min_le_4;2026-09;1;0;0.0;27;23;0.54;358
last10_min_le_6;2026-07;22;5;0.18518518518518517;146;82;0.6403508771929824;692
last10_min_le_6;2026-08;65;16;0.19753086419753085;735;442;0.6244689889549703;2945
last10_min_le_6;2026-09;7;9;0.5625;151;107;0.5852713178294574;803
last10_min_le_7.2;2026-07;70;27;0.27835051546391754;227;128;0.6394366197183099;980
last10_min_le_7.2;2026-08;221;81;0.2682119205298013;971;601;0.6176844783715013;3608
last10_min_le_7.2;2026-09;25;16;0.3902439024390244;180;131;0.5787781350482315;923
last10_min_le_8.4;2026-07;143;80;0.35874439461883406;250;142;0.6377551020408163;1219
last10_min_le_8.4;2026-08;477;151;0.24044585987261147;1143;684;0.625615763546798;4375
last10_min_le_8.4;2026-09;56;29;0.3411764705882353;206;152;0.5754189944134078;1074
last10_min_le_9.6;2026-07;210;101;0.3247588424437299;252;142;0.6395939086294417;1350
last10_min_le_9.6;2026-08;657;199;0.2324766355140187;1163;701;0.6239270386266095;4712
last10_min_le_9.6;2026-09;83;43;0.3412698412698413;212;155;0.5776566757493188;1184
last10_sum_ge_10.8;2026-07;232;109;0.3196480938416422;254;142;0.6414141414141414;1253
last10_sum_ge_10.8;2026-08;714;209;0.22643553629469124;1161;696;0.6252019386106623;4271
last10_sum_ge_10.8;2026-09;97;48;0.3310344827586207;213;155;0.5788043478260869;1030
last10_sum_ge_4;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1342
last10_sum_ge_4;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4907
last10_sum_ge_4;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1217
last10_sum_ge_4__AND__attack_gap_le_11;2026-07;232;109;0.3196480938416422;253;143;0.6388888888888888;1316
last10_sum_ge_4__AND__attack_gap_le_11;2026-08;714;209;0.22643553629469124;1150;693;0.6239826370048833;4790
last10_sum_ge_4__AND__attack_gap_le_11;2026-09;97;48;0.3310344827586207;211;153;0.5796703296703297;1186
last10_sum_ge_4__AND__attack_max_ge_4;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1340
last10_sum_ge_4__AND__attack_max_ge_4;2026-08;714;209;0.22643553629469124;1165;700;0.6246648793565683;4832
last10_sum_ge_4__AND__attack_max_ge_4;2026-09;97;48;0.3310344827586207;213;153;0.5819672131147541;1200
last10_sum_ge_4__AND__defense_sum_ge_4;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1337
last10_sum_ge_4__AND__defense_sum_ge_4;2026-08;714;209;0.22643553629469124;1166;703;0.6238630283574104;4862
last10_sum_ge_4__AND__defense_sum_ge_4;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1203
last10_sum_ge_6;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1339
last10_sum_ge_6;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4860
last10_sum_ge_6;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1197
last10_sum_ge_7.2;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1328
last10_sum_ge_7.2;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4672
last10_sum_ge_7.2;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1150
last10_sum_ge_8.4;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1323
last10_sum_ge_8.4;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4540
last10_sum_ge_8.4;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1123
last10_sum_ge_9.6;2026-07;232;109;0.3196480938416422;254;142;0.6414141414141414;1297
last10_sum_ge_9.6;2026-08;714;209;0.22643553629469124;1167;702;0.6243980738362761;4395
last10_sum_ge_9.6;2026-09;97;48;0.3310344827586207;214;155;0.5799457994579946;1083
last10_sum_le_10.8;2026-07;0;0;0.0;9;6;0.6;220
last10_sum_le_10.8;2026-08;0;0;0.0;32;19;0.6274509803921569;837
last10_sum_le_10.8;2026-09;0;0;0.0;3;4;0.42857142857142855;225
last10_sum_le_4;2026-07;0;0;0.0;0;0;0.0;65
last10_sum_le_4;2026-08;0;0;0.0;0;0;0.0;91
last10_sum_le_4;2026-09;0;0;0.0;0;0;0.0;27
last10_sum_le_6;2026-07;0;0;0.0;0;0;0.0;72
last10_sum_le_6;2026-08;0;0;0.0;0;0;0.0;271
last10_sum_le_6;2026-09;0;0;0.0;0;0;0.0;74
last10_sum_le_7.2;2026-07;0;0;0.0;0;0;0.0;84
last10_sum_le_7.2;2026-08;0;0;0.0;0;0;0.0;318
last10_sum_le_7.2;2026-09;0;0;0.0;0;0;0.0;91
last10_sum_le_8.4;2026-07;0;0;0.0;1;2;0.3333333333333333;110
last10_sum_le_8.4;2026-08;0;0;0.0;1;0;1.0;500
last10_sum_le_8.4;2026-09;0;0;0.0;0;0;0.0;126
last10_sum_le_9.6;2026-07;0;0;0.0;1;2;0.3333333333333333;150
last10_sum_le_9.6;2026-08;0;0;0.0;6;6;0.5;656
last10_sum_le_9.6;2026-09;0;0;0.0;1;0;1.0;178
one_sided_attack_risk;2026-07;17;3;0.15;25;12;0.6756756756756757;140
one_sided_attack_risk;2026-08;49;8;0.14035087719298245;183;104;0.6376306620209059;773
one_sided_attack_risk;2026-09;13;3;0.1875;31;26;0.543859649122807;182
ranking_gap_score_ge_0.5;2026-07;220;106;0.32515337423312884;229;135;0.6291208791208791;1272
ranking_gap_score_ge_0.5;2026-08;677;196;0.22451317296678122;1086;642;0.6284722222222222;4448
ranking_gap_score_ge_0.5;2026-09;92;41;0.3082706766917293;201;139;0.5911764705882353;1085
ranking_gap_score_ge_1;2026-07;199;92;0.3161512027491409;203;115;0.6383647798742138;1086
ranking_gap_score_ge_1;2026-08;568;163;0.22298221614227087;920;545;0.6279863481228669;3772
ranking_gap_score_ge_1;2026-09;83;33;0.28448275862068967;170;124;0.5782312925170068;928
ranking_gap_score_ge_2;2026-07;147;66;0.30985915492957744;133;75;0.6394230769230769;741
ranking_gap_score_ge_2;2026-08;408;116;0.22137404580152673;641;369;0.6346534653465347;2635
ranking_gap_score_ge_2;2026-09;60;20;0.25;128;87;0.5953488372093023;630
ranking_gap_score_ge_3;2026-07;95;43;0.3115942028985507;81;42;0.6585365853658537;468
ranking_gap_score_ge_3;2026-08;262;64;0.19631901840490798;380;211;0.6429780033840947;1552
ranking_gap_score_ge_3;2026-09;41;14;0.2545454545454545;72;51;0.5853658536585366;369
ranking_gap_score_ge_4;2026-07;60;26;0.3023255813953488;50;20;0.7142857142857143;275
ranking_gap_score_ge_4;2026-08;171;36;0.17391304347826086;227;117;0.6598837209302325;929
ranking_gap_score_ge_4;2026-09;27;8;0.22857142857142856;36;30;0.5454545454545454;204
ranking_gap_score_ge_5;2026-07;22;10;0.3125;16;10;0.6153846153846154;114
ranking_gap_score_ge_5;2026-08;60;8;0.11764705882352941;96;41;0.7007299270072993;388
ranking_gap_score_ge_5;2026-09;12;4;0.25;19;16;0.5428571428571428;88
ranking_gap_score_ge_6;2026-07;15;6;0.2857142857142857;6;2;0.75;66
ranking_gap_score_ge_6;2026-08;23;2;0.08;43;15;0.7413793103448276;202
ranking_gap_score_ge_6;2026-09;4;1;0.2;8;5;0.6153846153846154;34
ranking_gap_score_le_0.5;2026-07;12;3;0.2;26;9;0.7428571428571429;135
ranking_gap_score_le_0.5;2026-08;43;15;0.25862068965517243;87;61;0.5878378378378378;525
ranking_gap_score_le_0.5;2026-09;5;8;0.6153846153846154;15;16;0.4838709677419355;151
ranking_gap_score_le_1;2026-07;33;17;0.34;52;31;0.6265060240963856;333
ranking_gap_score_le_1;2026-08;149;51;0.255;255;162;0.6115107913669064;1210
ranking_gap_score_le_1;2026-09;15;15;0.5;47;33;0.5875;311
ranking_gap_score_le_2;2026-07;97;50;0.3401360544217687;136;73;0.6507177033492823;728
ranking_gap_score_le_2;2026-08;331;101;0.2337962962962963;577;368;0.6105820105820106;2524
ranking_gap_score_le_2;2026-09;40;31;0.43661971830985913;97;72;0.5739644970414202;650
ranking_gap_score_le_3;2026-07;137;66;0.3251231527093596;175;102;0.631768953068592;954
ranking_gap_score_le_3;2026-08;455;147;0.2441860465116279;794;497;0.6150271107668474;3429
ranking_gap_score_le_3;2026-09;56;34;0.37777777777777777;145;105;0.58;871
ranking_gap_score_le_4;2026-07;180;87;0.3258426966292135;212;125;0.629080118694362;1169
ranking_gap_score_le_4;2026-08;560;184;0.24731182795698925;971;605;0.6161167512690355;4173
ranking_gap_score_le_4;2026-09;73;40;0.35398230088495575;181;127;0.5876623376623377;1044
ranking_gap_score_le_5;2026-07;210;100;0.3225806451612903;239;134;0.6407506702412868;1299
ranking_gap_score_le_5;2026-08;654;202;0.23598130841121495;1073;662;0.6184438040345821;4574
ranking_gap_score_le_5;2026-09;85;44;0.34108527131782945;196;140;0.5833333333333334;1147
ranking_gap_score_le_6;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
ranking_gap_score_le_6;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
ranking_gap_score_le_6;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
ranking_gap_score_le_6__AND__attack_gap_le_11;2026-07;232;109;0.3196480938416422;253;143;0.6388888888888888;1378
ranking_gap_score_le_6__AND__attack_gap_le_11;2026-08;714;209;0.22643553629469124;1150;693;0.6239826370048833;4843
ranking_gap_score_le_6__AND__attack_gap_le_11;2026-09;97;48;0.3310344827586207;211;153;0.5796703296703297;1203
ranking_gap_score_le_6__AND__attack_gap_le_12;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1398
ranking_gap_score_le_6__AND__attack_gap_le_12;2026-08;714;209;0.22643553629469124;1161;701;0.6235230934479055;4901
ranking_gap_score_le_6__AND__attack_gap_le_12;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1219
ranking_gap_score_le_6__AND__attack_gap_le_13;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
ranking_gap_score_le_6__AND__attack_gap_le_13;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
ranking_gap_score_le_6__AND__attack_gap_le_13;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
ranking_gap_score_le_6__AND__attack_max_ge_4;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1349
ranking_gap_score_le_6__AND__attack_max_ge_4;2026-08;714;209;0.22643553629469124;1165;700;0.6246648793565683;4857
ranking_gap_score_le_6__AND__attack_max_ge_4;2026-09;97;48;0.3310344827586207;213;153;0.5819672131147541;1208
ranking_gap_score_le_6__AND__attack_max_le_13;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
ranking_gap_score_le_6__AND__attack_max_le_13;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
ranking_gap_score_le_6__AND__attack_max_le_13;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
ranking_gap_score_le_6__AND__attack_min_le_13;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
ranking_gap_score_le_6__AND__attack_min_le_13;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
ranking_gap_score_le_6__AND__attack_min_le_13;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
ranking_gap_score_le_6__AND__attack_sum_ge_4;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1350
ranking_gap_score_le_6__AND__attack_sum_ge_4;2026-08;714;209;0.22643553629469124;1168;702;0.6245989304812835;4905
ranking_gap_score_le_6__AND__attack_sum_ge_4;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1222
ranking_gap_score_le_6__AND__away_attack_le_13;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
ranking_gap_score_le_6__AND__away_attack_le_13;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
ranking_gap_score_le_6__AND__away_attack_le_13;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
ranking_gap_score_le_6__AND__away_defense_weakness_le_10;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
ranking_gap_score_le_6__AND__away_defense_weakness_le_10;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
ranking_gap_score_le_6__AND__away_defense_weakness_le_10;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
ranking_gap_score_le_6__AND__away_venue_le_10;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
ranking_gap_score_le_6__AND__away_venue_le_10;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
ranking_gap_score_le_6__AND__away_venue_le_10;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
ranking_gap_score_le_6__AND__defense_gap_le_10;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
ranking_gap_score_le_6__AND__defense_gap_le_10;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
ranking_gap_score_le_6__AND__defense_gap_le_10;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
ranking_gap_score_le_6__AND__defense_gap_le_8;2026-07;232;109;0.3196480938416422;254;143;0.6397984886649875;1393
ranking_gap_score_le_6__AND__defense_gap_le_8;2026-08;714;209;0.22643553629469124;1155;694;0.6246619794483504;4892
ranking_gap_score_le_6__AND__defense_gap_le_8;2026-09;97;48;0.3310344827586207;213;153;0.5819672131147541;1210
ranking_gap_score_le_6__AND__defense_gap_le_9;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1396
ranking_gap_score_le_6__AND__defense_gap_le_9;2026-08;714;209;0.22643553629469124;1165;699;0.625;4930
ranking_gap_score_le_6__AND__defense_gap_le_9;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1221
ranking_gap_score_le_6__AND__defense_max_ge_2;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1352
ranking_gap_score_le_6__AND__defense_max_ge_2;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4929
ranking_gap_score_le_6__AND__defense_max_ge_2;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1225
ranking_gap_score_le_6__AND__defense_max_le_10;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
ranking_gap_score_le_6__AND__defense_max_le_10;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
ranking_gap_score_le_6__AND__defense_max_le_10;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
ranking_gap_score_le_6__AND__defense_min_le_10;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
ranking_gap_score_le_6__AND__defense_min_le_10;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
ranking_gap_score_le_6__AND__defense_min_le_10;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
ranking_gap_score_le_6__AND__defense_min_le_8;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
ranking_gap_score_le_6__AND__defense_min_le_8;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
ranking_gap_score_le_6__AND__defense_min_le_8;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
ranking_gap_score_le_6__AND__defense_min_le_9;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
ranking_gap_score_le_6__AND__defense_min_le_9;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
ranking_gap_score_le_6__AND__defense_min_le_9;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
ranking_gap_score_le_6__AND__defense_sum_ge_2;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1353
ranking_gap_score_le_6__AND__defense_sum_ge_2;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4931
ranking_gap_score_le_6__AND__defense_sum_ge_2;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1226
ranking_gap_score_le_6__AND__defense_sum_ge_4;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1346
ranking_gap_score_le_6__AND__defense_sum_ge_4;2026-08;714;209;0.22643553629469124;1166;703;0.6238630283574104;4891
ranking_gap_score_le_6__AND__defense_sum_ge_4;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1211
ranking_gap_score_le_6__AND__home_attack_le_13;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
ranking_gap_score_le_6__AND__home_attack_le_13;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
ranking_gap_score_le_6__AND__home_attack_le_13;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
ranking_gap_score_le_6__AND__home_defense_weakness_le_10;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
ranking_gap_score_le_6__AND__home_defense_weakness_le_10;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
ranking_gap_score_le_6__AND__home_defense_weakness_le_10;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
ranking_gap_score_le_6__AND__home_defense_weakness_le_8;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
ranking_gap_score_le_6__AND__home_defense_weakness_le_8;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
ranking_gap_score_le_6__AND__home_defense_weakness_le_8;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
ranking_gap_score_le_6__AND__home_defense_weakness_le_9;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
ranking_gap_score_le_6__AND__home_defense_weakness_le_9;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
ranking_gap_score_le_6__AND__home_defense_weakness_le_9;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
ranking_gap_score_le_6__AND__home_venue_le_10;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
ranking_gap_score_le_6__AND__home_venue_le_10;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
ranking_gap_score_le_6__AND__home_venue_le_10;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
ranking_gap_score_le_6__AND__last10_gap_le_10.8;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1379
ranking_gap_score_le_6__AND__last10_gap_le_10.8;2026-08;714;209;0.22643553629469124;1160;695;0.6253369272237197;4854
ranking_gap_score_le_6__AND__last10_gap_le_10.8;2026-09;97;48;0.3310344827586207;215;154;0.5826558265582655;1216
ranking_gap_score_le_6__AND__last10_gap_le_9.6;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1377
ranking_gap_score_le_6__AND__last10_gap_le_9.6;2026-08;714;209;0.22643553629469124;1160;695;0.6253369272237197;4847
ranking_gap_score_le_6__AND__last10_gap_le_9.6;2026-09;97;48;0.3310344827586207;215;154;0.5826558265582655;1212
ranking_gap_score_le_6__AND__last10_max_ge_4;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1337
ranking_gap_score_le_6__AND__last10_max_ge_4;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4886
ranking_gap_score_le_6__AND__last10_max_ge_4;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1199
ranking_gap_score_le_6__AND__last10_min_le_10.8;2026-07;229;107;0.31845238095238093;252;142;0.6395939086294417;1393
ranking_gap_score_le_6__AND__last10_min_le_10.8;2026-08;709;209;0.22766884531590414;1163;701;0.6239270386266095;4780
ranking_gap_score_le_6__AND__last10_min_le_10.8;2026-09;94;48;0.3380281690140845;214;155;0.5799457994579946;1209
ranking_gap_score_le_6__AND__last10_sum_ge_4;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1342
ranking_gap_score_le_6__AND__last10_sum_ge_4;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4907
ranking_gap_score_le_6__AND__last10_sum_ge_4;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1217
ranking_gap_score_le_6__AND__last10_sum_ge_6;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1339
ranking_gap_score_le_6__AND__last10_sum_ge_6;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4860
ranking_gap_score_le_6__AND__last10_sum_ge_6;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1197
ranking_gap_score_le_6__AND__venue_gap_le_10;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
ranking_gap_score_le_6__AND__venue_gap_le_10;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
ranking_gap_score_le_6__AND__venue_gap_le_10;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
ranking_gap_score_le_6__AND__venue_max_le_10;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
